Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP071512.1;End=141946;Strand=+	PF13241.8	0.4	11.2	182	234	Putative NAD(P)-binding
Seqid=NZ_CP071512.1;Start=1524352;Strand=-	PF01262.23	0.045	13.1	4	42	Alanine dehydrogenase/PNT, C-terminal domain
Seqid=NZ_CP071512.1;Start=1521245;Strand=-	PF15358.8	0.12	10.9	56	104	Testis-specific serine kinase substrate
Seqid=NZ_CP071512.1;End=353969;Strand=+	PF07991.14	0.084	12.5	144	235	Acetohydroxy acid isomeroreductase, NADPH-binding domain
Seqid=NZ_CP071512.1;Start=1420545;Strand=-	PF02028.19	1.2e-182	607.8	17	502	BCCT, betaine/carnitine/choline family transporter
Seqid=NZ_CP071512.1;End=103387;Strand=+	PF00089.28	3.2e-7	30.5	96	258	Trypsin
Seqid=NZ_CP071512.1;Start=617436;Strand=-	PF03353.17	0.18	11.4	42	112	Ras-mediated vulval-induction antagonist
Seqid=NZ_CP071512.1;End=1350777;Strand=+	PF13581.8	0.018	15.1	359	432	Histidine kinase-like ATPase domain
Seqid=NZ_CP071512.1;Start=1542652;Strand=-	PF01583.22	1	9.3	102	129	Adenylylsulphate kinase
Seqid=NZ_CP071512.1;End=1915165;Strand=+	PF02873.18	6.4e-31	106.9	202	301	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain
Seqid=NZ_CP071512.1;End=2290296;Strand=+	PF18371.3	0.52	10.8	71	143	Flavin adenine dinucleotide (FAD)-dependent sulfhydryl oxidase
Seqid=NZ_CP071512.1;Start=1586311;Strand=-	PF02729.23	4e-39	134.1	3	140	Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain
Seqid=NZ_CP071512.1;Start=1469882;Strand=-	PF13555.8	0.042	13.7	587	612	P-loop containing region of AAA domain
Seqid=NZ_CP071512.1;Start=1628991;Strand=-	PF14792.8	0.0028	17.9	169	227	DNA polymerase beta palm
Seqid=NZ_CP071512.1;End=739553;Strand=+	PF03193.18	0.12	12.3	29	58	RsgA GTPase
Seqid=NZ_CP071512.1;Start=1893560;Strand=-	PF16363.7	0.039	13.5	10	67	GDP-mannose 4,6 dehydratase
Seqid=NZ_CP071512.1;End=581008;Strand=+	PF13545.8	0.025	14.6	12	31	Crp-like helix-turn-helix domain
Seqid=NZ_CP071512.1;Start=2201106;Strand=-	PF03461.17	3.1e-26	91.6	1022	1111	TRCF domain
Seqid=NZ_CP071512.1;Start=1611130;Strand=-	PF10883.10	0.066	13.6	52	112	Protein of unknown function (DUF2681)
Seqid=NZ_CP071512.1;Start=219180;Strand=-	PF00154.23	0.026	14	30	89	recA bacterial DNA recombination protein
Seqid=NZ_CP071512.1;End=323058;Strand=+	PF13200.8	5.4e-120	400.3	70	394	Putative glycosyl hydrolase domain
Seqid=NZ_CP071512.1;End=1576795;Strand=+	PF05670.15	7.1e-13	49.2	447	544	NFACT protein RNA binding domain
Seqid=NZ_CP071512.1;End=545862;Strand=+	PF00890.26	0.016	14.4	8	44	FAD binding domain
Seqid=NZ_CP071512.1;End=1989683;Strand=+	PF01476.22	5.7e-16	58.4	29	70	LysM domain
Seqid=NZ_CP071512.1;Start=494002;Strand=-	PF00083.26	1.3e-8	34.2	17	185	Sugar (and other) transporter
Seqid=NZ_CP071512.1;End=2088319;Strand=+	PF00070.29	2.2e-20	73	162	238	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP071512.1;Start=2005893;Strand=-	PF01926.25	0.076	13.2	50	218	50S ribosome-binding GTPase
Seqid=NZ_CP071512.1;Start=361985;Strand=-	PF00106.27	0.0028	17.2	3	67	short chain dehydrogenase
Seqid=NZ_CP071515.1;End=3731;Strand=+	PF04102.14	0.5	11.1	403	444	SlyX
Seqid=NZ_CP071512.1;End=1031220;Strand=+	PF13098.8	0.13	12.8	14	57	Thioredoxin-like domain
Seqid=NZ_CP071512.1;Start=2333317;Strand=-	PF04538.14	0.87	10.4	72	111	Brain expressed X-linked like family
Seqid=NZ_CP071512.1;End=2125226;Strand=+	PF01712.21	2e-63	214.1	14	213	Deoxynucleoside kinase
Seqid=NZ_CP071512.1;Start=1956601;Strand=-	PF00294.26	3.2e-56	191	11	280	pfkB family carbohydrate kinase
Seqid=NZ_CP071512.1;Start=1957524;Strand=-	PF01047.24	0.043	13.8	10	52	MarR family
Seqid=NZ_CP071512.1;End=426755;Strand=+	PF03992.18	7.5e-17	61.3	6	81	Antibiotic biosynthesis monooxygenase
Seqid=NZ_CP071512.1;Start=1899515;Strand=-	PF16321.7	1.3e-27	95.3	132	187	Sigma 54 modulation/S30EA ribosomal protein C terminus
Seqid=NZ_CP071512.1;End=1348217;Strand=+	PF01569.23	1.2e-18	67.3	88	201	PAP2 superfamily
Seqid=NZ_CP071512.1;End=320472;Strand=+	PF13245.8	0.32	11.3	2	24	AAA domain
Seqid=NZ_CP071512.1;End=88509;Strand=+	PF07288.13	0.0013	18.9	3	64	RNA polymerase epsilon subunit
Seqid=NZ_CP071512.1;Start=1816665;Strand=-	PF13454.8	0.1	12.7	13	61	FAD-NAD(P)-binding
Seqid=NZ_CP071512.1;Start=2151088;Strand=-	PF01209.20	2.2e-5	24	69	193	ubiE/COQ5 methyltransferase family
Seqid=NZ_CP071512.1;Start=1316640;Strand=-	PF13800.8	0.12	12.7	24	60	Sigma factor regulator N-terminal
Seqid=NZ_CP071512.1;End=573294;Strand=+	PF02932.18	0.069	13.3	26	140	Neurotransmitter-gated ion-channel transmembrane region
Seqid=NZ_CP071512.1;Start=2037492;Strand=-	PF07819.15	0.03	14.2	78	127	PGAP1-like protein
Seqid=NZ_CP071512.1;Start=1519783;Strand=-	PF07724.16	4.2e-5	23.8	65	126	AAA domain (Cdc48 subfamily)
Seqid=NZ_CP071512.1;Start=605989;Strand=-	PF01022.22	0.0015	18.4	11	51	Bacterial regulatory protein, arsR family
Seqid=NZ_CP071512.1;Start=1007897;Strand=-	PF13489.8	0.033	14.1	18	140	Methyltransferase domain
Seqid=NZ_CP071512.1;Start=1628991;Strand=-	PF14716.8	8.2e-18	64.6	15	78	Helix-hairpin-helix domain
Seqid=NZ_CP071512.1;End=483664;Strand=+	PF13520.8	6e-33	114.4	25	400	Amino acid permease
Seqid=NZ_CP071512.1;End=1181574;Strand=+	PF08443.13	7.5e-6	25.8	115	300	RimK-like ATP-grasp domain
Seqid=NZ_CP071512.1;Start=1880457;Strand=-	PF13191.8	0.029	14.8	10	33	AAA ATPase domain
Seqid=NZ_CP071512.1;Start=2068328;Strand=-	PF01022.22	5.1e-15	55.1	85	132	Bacterial regulatory protein, arsR family
Seqid=NZ_CP071512.1;Start=2061445;Strand=-	PF00126.29	0.0021	18.1	43	79	Bacterial regulatory helix-turn-helix protein, lysR family
Seqid=NZ_CP071512.1;End=2282564;Strand=+	PF06881.13	0.71	10.5	35	99	RNA polymerase II transcription factor SIII (Elongin) subunit A
Seqid=NZ_CP071512.1;End=380269;Strand=+	PF01610.19	1.6e-48	165.6	91	344	Transposase
Seqid=NZ_CP071512.1;End=2253042;Strand=+	PF13576.8	0.4	11	24	56	Pentapeptide repeats (9 copies)
Seqid=NZ_CP071512.1;End=791365;Strand=+	PF02110.17	6.2e-78	261.7	5	249	Hydroxyethylthiazole kinase family
Seqid=NZ_CP071512.1;Start=1741879;Strand=-	PF08245.14	4.8e-56	189.9	108	311	Mur ligase middle domain
Seqid=NZ_CP071512.1;Start=1284507;Strand=-	PF13237.8	0.1	12.8	25	43	4Fe-4S dicluster domain
Seqid=NZ_CP071512.1;Start=1841709;Strand=-	PF00004.31	0.12	12.9	35	159	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP071512.1;End=500439;Strand=+	PF06305.13	0.58	10.1	126	169	Lipopolysaccharide assembly protein A domain
Seqid=NZ_CP071512.1;Start=834403;Strand=-	PF07728.16	0.7	10	358	379	AAA domain (dynein-related subfamily)
Seqid=NZ_CP071512.1;End=1463317;Strand=+	PF12853.9	0.069	13.2	7	30	C-terminal of NADH-ubiquinone oxidoreductase 21 kDa subunit
Seqid=NZ_CP071512.1;End=875457;Strand=+	PF14502.8	0.067	12.7	32	70	Helix-turn-helix domain
Seqid=NZ_CP071512.1;End=34465;Strand=+	PF13343.8	5.2e-33	114.6	94	330	Bacterial extracellular solute-binding protein
Seqid=NZ_CP071512.1;Start=1934734;Strand=-	PF13173.8	0.095	12.8	28	64	AAA domain
Seqid=NZ_CP071513.1;End=35711;Strand=+	PF14493.8	0.0072	16.8	169	193	Helix-turn-helix domain
Seqid=NZ_CP071515.1;End=3731;Strand=+	PF01076.21	3.3e-69	232.7	11	207	Plasmid recombination enzyme
Seqid=NZ_CP071512.1;Start=585059;Strand=-	PF06501.13	0.18	10.6	2	51	Human herpesvirus U55 protein
Seqid=NZ_CP071512.1;End=1191021;Strand=+	PF08241.14	2.8e-13	50.4	41	134	Methyltransferase domain
Seqid=NZ_CP071512.1;End=1176939;Strand=+	PF13191.8	0.0064	17	5	40	AAA ATPase domain
Seqid=NZ_CP071512.1;Start=152658;Strand=-	PF02302.19	1.6e-10	41.6	450	533	PTS system, Lactose/Cellobiose specific IIB subunit
Seqid=NZ_CP071512.1;Start=615300;Strand=-	PF03446.17	0.0091	16.3	150	257	NAD binding domain of 6-phosphogluconate dehydrogenase
Seqid=NZ_CP071512.1;End=2290296;Strand=+	PF13730.8	0.012	15.6	16	41	Helix-turn-helix domain
Seqid=NZ_CP071513.1;Start=31472;Strand=-	PF00768.22	7.1e-6	25.7	175	254	D-alanyl-D-alanine carboxypeptidase
Seqid=NZ_CP071512.1;Start=1060455;Strand=-	PF19304.1	5.5e-20	71.8	328	445	D-3-phosphoglycerate dehydrogenase intervening domain
Seqid=NZ_CP071512.1;End=1181574;Strand=+	PF02785.21	5.3e-36	123.1	334	443	Biotin carboxylase C-terminal domain
Seqid=NZ_CP071512.1;Start=1764095;Strand=-	PF00462.26	1.1e-8	35.2	5	49	Glutaredoxin
Seqid=NZ_CP071512.1;End=1236430;Strand=+	PF10443.11	0.014	14.2	124	161	RNA12 protein
Seqid=NZ_CP071512.1;End=264085;Strand=+	PF13560.8	0.18	12.3	24	44	Helix-turn-helix domain
Seqid=NZ_CP071512.1;Start=2151088;Strand=-	PF08241.14	1.2e-7	32.4	75	172	Methyltransferase domain
Seqid=NZ_CP071512.1;Start=2338454;Strand=-	PF16022.7	0.065	13.4	11	58	Domain of unknown function (DUF4783)
Seqid=NZ_CP071512.1;Start=1874739;Strand=-	PF00002.26	0.47	9.8	14	49	7 transmembrane receptor (Secretin family)
Seqid=NZ_CP071512.1;Start=2063039;Strand=-	PF01494.21	0.29	10.4	40	72	FAD binding domain
Seqid=NZ_CP071512.1;Start=1591761;Strand=-	PF00903.27	3.9e-8	33.6	13	119	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
Seqid=NZ_CP071512.1;Start=2165199;Strand=-	PF17871.3	1.9e-36	124.2	343	445	AAA lid domain
Seqid=NZ_CP071512.1;End=2245280;Strand=+	PF03466.22	1.7e-9	37.5	92	274	LysR substrate binding domain
Seqid=NZ_CP071512.1;End=1364572;Strand=+	PF00313.24	1.3e-30	105.2	14	76	'Cold-shock' DNA-binding domain
Seqid=NZ_CP071512.1;Start=1290346;Strand=-	PF00710.22	7.7e-57	192	3	191	Asparaginase, N-terminal
Seqid=NZ_CP071512.1;End=1176939;Strand=+	PF00910.24	0.016	15.7	9	44	RNA helicase
Seqid=NZ_CP071512.1;End=505754;Strand=+	PF12974.9	3.6e-4	20.2	124	248	ABC transporter, phosphonate, periplasmic substrate-binding protein
Seqid=NZ_CP071512.1;End=907673;Strand=+	PF09424.12	0.05	13.8	435	475	Yqey-like protein
Seqid=NZ_CP071512.1;Start=1014711;Strand=-	PF04545.18	0.049	13.3	141	172	Sigma-70, region 4
Seqid=NZ_CP071512.1;End=135721;Strand=+	PF13555.8	0.26	11.2	257	278	P-loop containing region of AAA domain
Seqid=NZ_CP071512.1;End=1214337;Strand=+	PF02565.17	4.9e-22	78.4	82	237	Recombination protein O C terminal
Seqid=NZ_CP071512.1;Start=1519783;Strand=-	PF13481.8	0.16	11.6	239	310	AAA domain
Seqid=NZ_CP071512.1;Start=2018505;Strand=-	PF17726.3	0.046	13.9	53	86	Dam-replacing HTH domain
Seqid=NZ_CP071512.1;End=1139658;Strand=+	PF11343.10	0.041	13.6	327	390	Protein of unknown function (DUF3145)
Seqid=NZ_CP071512.1;Start=2216594;Strand=-	PF00590.22	2.3e-30	106.2	3	201	Tetrapyrrole (Corrin/Porphyrin) Methylases
Seqid=NZ_CP071512.1;Start=1864829;Strand=-	PF00561.22	2.1e-6	27.7	17	139	alpha/beta hydrolase fold
Seqid=NZ_CP071512.1;End=320472;Strand=+	PF17213.5	0.041	14.1	5	36	Hydin Adenylate kinase-like domain
Seqid=NZ_CP071512.1;End=1205180;Strand=+	PF02005.18	0.044	13.1	200	268	N2,N2-dimethylguanosine tRNA methyltransferase
Seqid=NZ_CP071512.1;End=779635;Strand=+	PF00430.20	1.5e-32	112.5	24	154	ATP synthase B/B' CF(0)
Seqid=NZ_CP071512.1;End=1673462;Strand=+	PF07288.13	3.4e-26	91.2	3	69	RNA polymerase epsilon subunit
Seqid=NZ_CP071512.1;End=398014;Strand=+	PF03315.17	1.8e-8	35	12	86	Serine dehydratase beta chain
Seqid=NZ_CP071512.1;End=1940498;Strand=+	PF11106.10	0.24	11.8	138	171	Exopolysaccharide production protein YjbE
Seqid=NZ_CP071512.1;Start=2128656;Strand=-	PF16363.7	5.5e-15	55.7	6	305	GDP-mannose 4,6 dehydratase
Seqid=NZ_CP071512.1;Start=452505;Strand=-	PF01645.19	1.2e-102	344	137	510	Conserved region in glutamate synthase
Seqid=NZ_CP071512.1;Start=53250;Strand=-	PF00296.22	5.7e-48	164	20	379	Luciferase-like monooxygenase
Seqid=NZ_CP071512.1;End=86899;Strand=+	PF02463.21	2.6e-5	23.9	36	207	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP071512.1;Start=2159538;Strand=-	PF14602.8	0.71	9.8	138	153	Hexapeptide repeat of succinyl-transferase
Seqid=NZ_CP071512.1;End=635235;Strand=+	PF13173.8	0.013	15.6	25	66	AAA domain
Seqid=NZ_CP071512.1;End=392396;Strand=+	PF13800.8	0.013	15.8	18	63	Sigma factor regulator N-terminal
Seqid=NZ_CP071512.1;End=107210;Strand=+	PF13407.8	4.1e-15	56.1	83	317	Periplasmic binding protein domain
Seqid=NZ_CP071512.1;Start=2013532;Strand=-	PF13481.8	0.23	11.1	357	377	AAA domain
Seqid=NZ_CP071512.1;End=178086;Strand=+	PF00701.24	0.16	10.8	289	342	Dihydrodipicolinate synthetase family
Seqid=NZ_CP071512.1;End=573294;Strand=+	PF07690.18	2.3e-56	191.4	187	577	Major Facilitator Superfamily
Seqid=NZ_CP071512.1;End=1703350;Strand=+	PF08428.12	0.0087	16.8	37	104	Rib domain
Seqid=NZ_CP071512.1;End=346986;Strand=+	PF01494.21	0.013	14.8	5	36	FAD binding domain
Seqid=NZ_CP071512.1;End=75314;Strand=+	PF19087.2	6.9e-17	61.5	81	146	Domain of unknown function (DUF5776)
Seqid=NZ_CP071512.1;Start=354433;Strand=-	PF13344.8	0.25	11.5	621	665	Haloacid dehalogenase-like hydrolase
Seqid=NZ_CP071512.1;End=964211;Strand=+	PF13413.8	0.14	12.1	15	46	Helix-turn-helix domain
Seqid=NZ_CP071512.1;Start=1663992;Strand=-	PF13191.8	0.12	12.8	31	51	AAA ATPase domain
Seqid=NZ_CP071512.1;End=2313838;Strand=+	PF01348.23	0.025	14.6	8	56	Type II intron maturase
Seqid=NZ_CP071512.1;End=879968;Strand=+	PF14504.8	0.098	12.5	110	158	CAP-associated N-terminal
Seqid=NZ_CP071512.1;End=643316;Strand=+	PF08693.12	0.043	13.4	81	105	Transmembrane alpha-helix domain
Seqid=NZ_CP071512.1;End=264085;Strand=+	PF09339.12	0.0024	17.7	21	44	IclR helix-turn-helix domain
Seqid=NZ_CP071512.1;Start=149000;Strand=-	PF02737.20	0.001	19.1	6	90	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain
Seqid=NZ_CP071512.1;End=1948554;Strand=+	PF01171.22	0.0012	18.6	11	71	PP-loop family
Seqid=NZ_CP071512.1;End=649967;Strand=+	PF03176.17	3.2e-9	36.3	816	1047	MMPL family
Seqid=NZ_CP071512.1;Start=1840224;Strand=-	PF01458.19	2.1e-58	197.7	183	408	SUF system FeS cluster assembly, SufBD
Seqid=NZ_CP071512.1;Start=1644912;Strand=-	PF01040.20	3.3e-57	193.7	40	292	UbiA prenyltransferase family
Seqid=NZ_CP071512.1;End=1687778;Strand=+	PF13479.8	0.14	12	29	60	AAA domain
Seqid=NZ_CP071512.1;Start=1775117;Strand=-	PF01695.19	0.16	11.6	604	624	IstB-like ATP binding protein
Seqid=NZ_CP071512.1;Start=1562229;Strand=-	PF02367.19	0.058	13.5	150	188	Threonylcarbamoyl adenosine biosynthesis protein TsaE
Seqid=NZ_CP071512.1;Start=1957524;Strand=-	PF06971.15	0.06	13.5	11	41	Putative DNA-binding protein N-terminus
Seqid=NZ_CP071512.1;Start=1014711;Strand=-	PF13565.8	1.4e-4	22.5	171	214	Homeodomain-like domain
Seqid=NZ_CP071512.1;End=1200408;Strand=+	PF08220.14	0.009	15.8	34	59	DeoR-like helix-turn-helix domain
Seqid=NZ_CP071512.1;Start=1663992;Strand=-	PF13604.8	0.4	10.4	29	62	AAA domain
Seqid=NZ_CP071512.1;Start=1597838;Strand=-	PF05103.15	4.3e-34	117.4	4	133	DivIVA protein
Seqid=NZ_CP071512.1;End=1350933;Strand=+	PF19314.1	0.0037	17.5	14	49	Family of unknown function (DUF5917)
Seqid=NZ_CP071512.1;Start=651793;Strand=-	PF13561.8	1.7e-65	221	14	253	Enoyl-(Acyl carrier protein) reductase
Seqid=NZ_CP071512.1;Start=601098;Strand=-	PF08281.14	0.026	14.3	36	55	Sigma-70, region 4
Seqid=NZ_CP071512.1;End=522754;Strand=+	PF14710.8	2.4e-9	37.5	6	37	Respiratory nitrate reductase alpha N-terminal
Seqid=NZ_CP071512.1;End=2302508;Strand=+	PF07553.13	1.4e-15	57.2	318	365	Host cell surface-exposed lipoprotein
Seqid=NZ_CP071512.1;End=1336244;Strand=+	PF11974.10	0.083	13	754	786	Bacterial alpha-2-macroglobulin MG3 domain
Seqid=NZ_CP071512.1;Start=2009675;Strand=-	PF02342.20	0.071	12.7	20	116	TerD domain
Seqid=NZ_CP071512.1;End=189319;Strand=+	PF16212.7	0.11	12.3	12	81	Phospholipid-translocating P-type ATPase C-terminal
Seqid=NZ_CP071512.1;End=276478;Strand=+	PF06295.14	0.41	10.7	70	96	Protein of unknown function (DUF1043)
Seqid=NZ_CP071512.1;End=999166;Strand=+	PF16104.7	0.29	11.4	129	180	Formyl peptide receptor-like 1 inhibitory protein
Seqid=NZ_CP071512.1;Start=1896547;Strand=-	PF07517.16	8.1e-119	396.3	7	388	SecA DEAD-like domain
Seqid=NZ_CP071512.1;Start=461458;Strand=-	PF00135.30	0.0012	17.9	346	438	Carboxylesterase family
Seqid=NZ_CP071512.1;End=167773;Strand=+	PF02517.18	2.1e-14	53.7	133	233	Type II CAAX prenyl endopeptidase Rce1-like
Seqid=NZ_CP071512.1;End=284231;Strand=+	PF09889.11	0.032	14.3	9	67	Uncharacterized protein containing a Zn-ribbon (DUF2116)
Seqid=NZ_CP071512.1;End=440911;Strand=+	PF13460.8	1.5e-7	31.5	13	218	NAD(P)H-binding
Seqid=NZ_CP071512.1;Start=1838933;Strand=-	PF01212.23	7.8e-8	32	91	283	Beta-eliminating lyase
Seqid=NZ_CP071512.1;End=1144265;Strand=+	PF01330.23	0.0018	18.4	47	78	RuvA N terminal domain
Seqid=NZ_CP071512.1;End=1109215;Strand=+	PF00931.24	0.03	13.6	142	182	NB-ARC domain
Seqid=NZ_CP071512.1;End=2088319;Strand=+	PF01134.24	0.034	13.3	6	63	Glucose inhibited division protein A
Seqid=NZ_CP071512.1;End=1242250;Strand=+	PF01053.22	4.5e-5	22.3	147	265	Cys/Met metabolism PLP-dependent enzyme
Seqid=NZ_CP071512.1;End=910381;Strand=+	PF01209.20	0.067	12.6	296	372	ubiE/COQ5 methyltransferase family
Seqid=NZ_CP071512.1;End=915118;Strand=+	PF00130.24	0.85	9.6	208	244	Phorbol esters/diacylglycerol binding domain (C1 domain)
Seqid=NZ_CP071512.1;End=1019368;Strand=+	PF04650.19	4.3e-9	36.1	5	28	YSIRK type signal peptide
Seqid=NZ_CP071512.1;End=2088319;Strand=+	PF13241.8	7.9e-4	19.9	156	214	Putative NAD(P)-binding
Seqid=NZ_CP071512.1;End=1298042;Strand=+	PF13489.8	1.2e-15	57.8	48	216	Methyltransferase domain
Seqid=NZ_CP071512.1;Start=1775117;Strand=-	PF01637.20	0.054	13.5	253	352	ATPase domain predominantly from Archaea
Seqid=NZ_CP071512.1;Start=1778021;Strand=-	PF00657.24	0.62	10.1	529	597	GDSL-like Lipase/Acylhydrolase
Seqid=NZ_CP071512.1;Start=2013532;Strand=-	PF13604.8	0.24	11.2	362	390	AAA domain
Seqid=NZ_CP071512.1;Start=2013532;Strand=-	PF03600.18	0.0046	16.3	14	81	Citrate transporter
Seqid=NZ_CP071512.1;End=1252069;Strand=+	PF04833.17	0.23	11.4	217	287	COBRA-like protein
Seqid=NZ_CP071512.1;Start=2044088;Strand=-	PF15048.8	0.097	12.8	120	143	Organic solute transporter subunit beta protein
Seqid=NZ_CP071512.1;End=262659;Strand=+	PF12146.10	0.0021	17.4	40	148	Serine aminopeptidase, S33
Seqid=NZ_CP071512.1;Start=1950458;Strand=-	PF13575.8	0.22	10.8	91	128	Domain of unknown function (DUF4135)
Seqid=NZ_CP071512.1;End=1042879;Strand=+	PF19645.1	0.16	12.1	11	69	Family of unknown function (DUF6148)
Seqid=NZ_CP071512.1;Start=2171769;Strand=-	PF01207.19	0.0058	15.8	192	250	Dihydrouridine synthase (Dus)
Seqid=NZ_CP071512.1;Start=2229838;Strand=-	PF02132.17	2.7e-16	58.9	40	78	RecR protein
Seqid=NZ_CP071512.1;Start=2005893;Strand=-	PF09818.11	0.0052	15.7	43	68	Predicted ATPase of the ABC class
Seqid=NZ_CP071512.1;End=780174;Strand=+	PF14407.8	0.026	14.6	107	141	Ribosomally synthesized peptide prototyped by Frankia Franean1_4349.
Seqid=NZ_CP071512.1;End=390694;Strand=+	PF08245.14	1.9e-11	44.4	105	266	Mur ligase middle domain
Seqid=NZ_CP071512.1;End=588622;Strand=+	PF00916.22	3.1e-7	29.6	2	56	Sulfate permease family
Seqid=NZ_CP071512.1;End=1211427;Strand=+	PF13481.8	0.16	11.6	129	157	AAA domain
Seqid=NZ_CP071512.1;End=1109215;Strand=+	PF04851.17	0.12	12.4	144	190	Type III restriction enzyme, res subunit
Seqid=NZ_CP071512.1;Start=368563;Strand=-	PF14145.8	1.2e-16	60.5	31	84	YrhK-like protein
Seqid=NZ_CP071512.1;Start=111889;Strand=-	PF01266.26	0.0018	18	26	56	FAD dependent oxidoreductase
Seqid=NZ_CP071512.1;End=1252069;Strand=+	PF11130.10	0.14	11.8	217	304	TraC protein
Seqid=NZ_CP071512.1;Start=1245306;Strand=-	PF04247.14	0.011	15.9	5	61	Invasion gene expression up-regulator, SirB
Seqid=NZ_CP071512.1;End=212565;Strand=+	PF09211.12	6.3e-16	58.4	327	389	Domain of unknown function (DUF1958)
Seqid=NZ_CP071512.1;Start=1490699;Strand=-	PF00392.23	5.1e-8	32.6	10	61	Bacterial regulatory proteins, gntR family
Seqid=NZ_CP071512.1;Start=485825;Strand=-	PF01640.19	0.54	10.6	579	676	Peptidase C10 family
Seqid=NZ_CP071512.1;End=36119;Strand=+	PF00528.24	1.5e-8	34.7	78	271	Binding-protein-dependent transport system inner membrane component
Seqid=NZ_CP071512.1;End=1679354;Strand=+	PF08534.12	0.1	12.4	4	62	Redoxin
Seqid=NZ_CP071512.1;Start=2171769;Strand=-	PF02581.19	0.13	11.6	194	239	Thiamine monophosphate synthase
Seqid=NZ_CP071512.1;Start=1604880;Strand=-	PF18182.3	0.11	12.9	301	366	minimal CRISPR polymerase domain
