Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP024809.1;End=589859;Strand=+	PF13476.8	0.0097	16.5	38	221	AAA domain
Seqid=NZ_CP024809.1;End=631244;Strand=+	PF07523.14	0.53	10.7	89	118	Bacterial Ig-like domain (group 3)
Seqid=NZ_CP024809.1;End=1307526;Strand=+	PF01411.21	2.7e-205	683.1	11	558	tRNA synthetases class II (A)
Seqid=NZ_CP024809.1;End=2500049;Strand=+	PF07618.13	0.18	11.5	34	53	Protein of unknown function (DUF1580)
Seqid=NZ_CP024809.1;End=1897678;Strand=+	PF00763.25	2.3e-39	134.2	6	120	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain
Seqid=NZ_CP024809.1;Start=2461054;Strand=-	PF13527.9	8.9e-6	26	56	161	Acetyltransferase (GNAT) domain
Seqid=NZ_CP024809.1;End=901852;Strand=+	PF03521.16	0.22	10.9	64	126	Kv2 voltage-gated K+ channel
Seqid=NZ_CP024809.1;Start=2559604;Strand=-	PF15883.7	0.63	9.8	20	67	Domain of unknown function (DUF4736)
Seqid=NZ_CP024809.1;End=1816898;Strand=+	PF17692.3	0.089	13.1	16	51	Family of unknown function (DUF5538)
Seqid=NZ_CP024809.1;Start=1977406;Strand=-	PF05496.14	0.69	9.7	574	625	Holliday junction DNA helicase RuvB P-loop domain
Seqid=NZ_CP024809.1;End=738213;Strand=+	PF13237.8	0.0023	18.1	144	170	4Fe-4S dicluster domain
Seqid=NZ_CP024809.1;End=475030;Strand=+	PF02737.20	0.047	13.7	148	197	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain
Seqid=NZ_CP024809.1;Start=2146187;Strand=-	PF00884.25	1e-28	100.7	247	539	Sulfatase
Seqid=NZ_CP024809.1;Start=2323680;Strand=-	PF08428.12	8.6e-14	52.1	1540	1622	Rib domain
Seqid=NZ_CP024809.1;End=786548;Strand=+	PF17552.4	0.16	12.3	22	38	Family of unknown function (DUF5464)
Seqid=NZ_CP024809.1;End=1182048;Strand=+	PF00501.30	4.9e-95	318.7	55	458	AMP-binding enzyme
Seqid=NZ_CP024809.1;Start=2200491;Strand=-	PF01580.20	0.82	9.1	43	61	FtsK/SpoIIIE family
Seqid=NZ_CP024809.1;Start=1724924;Strand=-	PF12694.9	0.32	10.9	162	271	Circularly permutated YpsA SLOG family
Seqid=NZ_CP024809.1;End=121203;Strand=+	PF00503.22	0.028	13.7	36	129	G-protein alpha subunit
Seqid=NZ_CP024809.1;End=1271591;Strand=+	PF12271.10	0.16	11.4	3	80	Chitin synthase export chaperone
Seqid=NZ_CP024809.1;Start=1591951;Strand=-	PF15747.7	0.1	13.2	73	124	Domain of unknown function (DUF4687)
Seqid=NZ_CP024809.1;Start=1715413;Strand=-	PF00889.21	1.8e-76	256.4	70	274	Elongation factor TS
Seqid=NZ_CP024809.1;Start=2355675;Strand=-	PF07993.14	0.0014	17.9	69	222	Male sterility protein
Seqid=NZ_CP024809.1;Start=2258481;Strand=-	PF00730.27	2.3e-12	47.4	46	182	HhH-GPD superfamily base excision DNA repair protein
Seqid=NZ_CP024809.1;Start=525158;Strand=-	PF18029.3	0.023	15.6	15	121	Glyoxalase-like domain
Seqid=NZ_CP024809.1;End=798538;Strand=+	PF00406.24	2.6e-60	203	5	190	Adenylate kinase
Seqid=NZ_CP024809.1;End=796577;Strand=+	PF00828.21	6.1e-37	127	27	142	Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A
Seqid=NZ_CP024809.1;End=2513122;Strand=+	PF03965.18	1.7e-34	118.7	8	121	Penicillinase repressor
Seqid=NZ_CP024809.1;End=434919;Strand=+	PF14277.8	0.0078	16.1	77	110	Domain of unknown function (DUF4364)
Seqid=NZ_CP024809.1;End=1325827;Strand=+	PF03934.15	0.0036	16.8	182	233	Type II secretion system (T2SS), protein K
Seqid=NZ_CP024809.1;Start=2259204;Strand=-	PF00133.24	0.0012	17.3	372	411	tRNA synthetases class I (I, L, M and V)
Seqid=NZ_CP024809.1;Start=1652290;Strand=-	PF13167.8	5.9e-29	100.7	36	123	GTP-binding GTPase N-terminal
Seqid=NZ_CP024809.1;Start=1694474;Strand=-	PF00013.31	1.9e-8	34.1	560	618	KH domain
Seqid=NZ_CP024809.1;End=195877;Strand=+	PF04820.16	0.73	8.7	19	55	Tryptophan halogenase
Seqid=NZ_CP024809.1;Start=2068863;Strand=-	PF00575.25	4e-16	59.2	632	712	S1 RNA binding domain
Seqid=NZ_CP024809.1;End=113931;Strand=+	PF13238.8	0.2	12.3	9	61	AAA domain
Seqid=NZ_CP024809.1;End=441714;Strand=+	PF07442.13	0.3	11.2	41	54	Ponericin
Seqid=NZ_CP024809.1;End=1190673;Strand=+	PF12802.9	1.7e-5	24.9	48	83	MarR family
Seqid=NZ_CP024809.1;End=362519;Strand=+	PF01131.22	0.025	13.7	51	118	DNA topoisomerase
Seqid=NZ_CP024809.1;End=1263589;Strand=+	PF00202.23	4.8e-78	262.7	32	395	Aminotransferase class-III
Seqid=NZ_CP024809.1;End=843022;Strand=+	PF13347.8	2.2e-5	23.3	15	164	MFS/sugar transport protein
Seqid=NZ_CP024809.1;Start=1840924;Strand=-	PF02436.20	1.3e-73	247.1	832	1032	Conserved carboxylase domain
Seqid=NZ_CP024809.1;Start=1814265;Strand=-	PF12798.9	0.33	12.1	238	252	4Fe-4S binding domain
Seqid=NZ_CP024809.1;Start=1295462;Strand=-	PF00158.28	7.4e-4	19.4	77	134	Sigma-54 interaction domain
Seqid=NZ_CP024809.1;Start=2348029;Strand=-	PF02661.20	8.5e-12	45.9	39	115	Fic/DOC family
Seqid=NZ_CP024809.1;Start=2087077;Strand=-	PF00948.23	0.082	11.9	73	174	Flavivirus non-structural Protein NS1
Seqid=NZ_CP024809.1;End=619021;Strand=+	PF19293.1	0.089	13	72	122	CdaA N-terminal transmembrane domain
Seqid=NZ_CP024809.1;End=813072;Strand=+	PF09863.11	6.5e-6	25.5	12	169	Uncharacterized protein conserved in bacteria (DUF2090)
Seqid=NZ_CP024809.1;End=146814;Strand=+	PF00005.29	4.4e-16	59.7	271	422	ABC transporter
Seqid=NZ_CP024809.1;Start=1726009;Strand=-	PF08702.12	0.45	10.8	243	324	Fibrinogen alpha/beta chain family
Seqid=NZ_CP024809.1;End=1247170;Strand=+	PF07973.16	3.7e-17	62.3	180	229	Threonyl and Alanyl tRNA synthetase second additional domain
Seqid=NZ_CP024809.1;End=764553;Strand=+	PF02558.18	0.046	13.5	30	101	Ketopantoate reductase PanE/ApbA
Seqid=NZ_CP024809.1;End=2169586;Strand=+	PF07099.13	6.6e-34	117.4	33	196	Protein of unknown function (DUF1361)
Seqid=NZ_CP024809.1;Start=770631;Strand=-	PF07690.18	4.6e-34	118	21	301	Major Facilitator Superfamily
Seqid=NZ_CP024809.1;Start=2424220;Strand=-	PF11734.10	4.9e-10	38.8	360	421	TilS substrate C-terminal domain
Seqid=NZ_CP024809.1;End=2402573;Strand=+	PF00392.23	4.2e-12	45.6	7	69	Bacterial regulatory proteins, gntR family
Seqid=NZ_CP024809.1;End=1598623;Strand=+	PF09608.12	0.5	10.2	2	32	Putative transmembrane protein (Alph_Pro_TM)
Seqid=NZ_CP024809.1;End=899733;Strand=+	PF02350.21	4.1e-117	391	22	362	UDP-N-acetylglucosamine 2-epimerase
Seqid=NZ_CP024809.1;Start=2323680;Strand=-	PF18957.2	0.005	17.7	1310	1363	Long Rib domain
Seqid=NZ_CP024809.1;Start=2121570;Strand=-	PF09716.12	0.069	13.3	3	52	Malarial early transcribed membrane protein (ETRAMP)
Seqid=NZ_CP024809.1;Start=1818000;Strand=-	PF08459.13	1.6e-51	174.4	379	528	UvrC RIbonuclease H-like domain
Seqid=NZ_CP024809.1;Start=1522800;Strand=-	PF02826.21	0.081	12.3	2	55	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
Seqid=NZ_CP024809.1;End=434919;Strand=+	PF18373.3	0.45	10.8	35	73	Spectrin like domain
Seqid=NZ_CP024809.1;Start=43589;Strand=-	PF01396.21	0.049	13.5	299	333	Topoisomerase DNA binding C4 zinc finger
Seqid=NZ_CP024809.1;End=1289824;Strand=+	PF11148.10	0.19	11.5	35	61	Protein of unknown function (DUF2922)
Seqid=NZ_CP024809.1;End=2513122;Strand=+	PF19482.1	0.017	15.1	53	91	Family of unknown function (DUF6018)
Seqid=NZ_CP024809.1;End=1081294;Strand=+	PF13492.8	4.1e-6	27.3	118	165	GAF domain
Seqid=NZ_CP024809.1;Start=1607123;Strand=-	PF16963.7	0.051	13.5	32	60	PelD GGDEF domain
Seqid=NZ_CP024809.1;End=1434135;Strand=+	PF03193.18	0.0046	17	179	235	RsgA GTPase
Seqid=NZ_CP024809.1;Start=2164674;Strand=-	PF09339.12	3.3e-4	20.5	18	51	IclR helix-turn-helix domain
Seqid=NZ_CP024809.1;End=739990;Strand=+	PF15202.8	0.059	13.5	7	40	Adipogenin
Seqid=NZ_CP024809.1;End=276486;Strand=+	PF13354.8	9.2e-14	51.6	56	222	Beta-lactamase enzyme family
Seqid=NZ_CP024809.1;End=1648959;Strand=+	PF00847.22	0.13	12.7	8	52	AP2 domain
Seqid=NZ_CP024809.1;Start=328799;Strand=-	PF17454.4	0.0094	16.1	1	18	Honey bee toxin
Seqid=NZ_CP024809.1;Start=1651032;Strand=-	PF03930.16	0.34	11	315	355	Recombinase Flp protein N-terminus
Seqid=NZ_CP024809.1;Start=2086094;Strand=-	PF01933.20	2e-104	349.1	6	287	2-phospho-L-lactate transferase CofD
Seqid=NZ_CP024809.1;Start=2250460;Strand=-	PF01674.20	0.11	12	32	113	Lipase (class 2)
Seqid=NZ_CP024809.1;End=2037465;Strand=+	PF13177.8	0.13	12.4	34	67	DNA polymerase III, delta subunit
Seqid=NZ_CP024809.1;End=1510188;Strand=+	PF00005.29	0.076	13.6	21	56	ABC transporter
Seqid=NZ_CP024809.1;Start=1295462;Strand=-	PF00004.31	2.5e-16	60.4	46	148	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP024809.1;End=694361;Strand=+	PF11518.10	0.063	13.7	124	150	Protein of unknown function (DUF3221)
Seqid=NZ_CP024809.1;End=158068;Strand=+	PF00150.20	0.0069	15.9	10	72	Cellulase (glycosyl hydrolase family 5)
Seqid=NZ_CP024809.1;Start=2426269;Strand=-	PF19904.1	0.0061	16.2	18	95	Domain of unknown function (DUF6377)
Seqid=NZ_CP024809.1;Start=2574270;Strand=-	PF06865.13	0.48	11	226	298	Pyrimidine/purine nucleoside phosphorylase
Seqid=NZ_CP024809.1;Start=2417646;Strand=-	PF02152.20	2.2e-33	115.2	7	118	Dihydroneopterin aldolase
Seqid=NZ_CP024809.1;Start=1870630;Strand=-	PF02322.17	9.1e-36	123.9	4	327	Cytochrome bd terminal oxidase subunit II
Seqid=NZ_CP024809.1;End=2131726;Strand=+	PF14489.8	1.2e-32	112	66	144	QueF-like protein
Seqid=NZ_CP024809.1;End=858532;Strand=+	PF18808.3	0.36	11.3	175	211	Importin repeat
Seqid=NZ_CP024809.1;Start=1869845;Strand=-	PF03807.19	0.015	16	6	59	NADP oxidoreductase coenzyme F420-dependent
Seqid=NZ_CP024809.1;End=1217392;Strand=+	PF00571.30	1.4e-5	25.5	252	304	CBS domain
Seqid=NZ_CP024809.1;Start=2206064;Strand=-	PF13520.8	0.041	12.8	33	257	Amino acid permease
Seqid=NZ_CP024809.1;Start=111730;Strand=-	PF13476.8	0.0041	17.8	23	48	AAA domain
Seqid=NZ_CP024809.1;Start=2212462;Strand=-	PF01583.22	0.045	13.8	74	119	Adenylylsulphate kinase
Seqid=NZ_CP024809.1;Start=2212462;Strand=-	PF09818.11	0.98	8.2	179	258	Predicted ATPase of the ABC class
Seqid=NZ_CP024809.1;End=1537210;Strand=+	PF09972.11	0.2	10.5	64	102	Predicted membrane protein (DUF2207)
Seqid=NZ_CP024809.1;Start=2451958;Strand=-	PF13673.9	1.2e-4	22.2	40	143	Acetyltransferase (GNAT) domain
Seqid=NZ_CP024809.1;End=1323416;Strand=+	PF01467.28	2.1e-25	89.7	9	165	Cytidylyltransferase-like
Seqid=NZ_CP024809.1;End=2555436;Strand=+	PF07553.13	7.3e-12	45.3	220	267	Host cell surface-exposed lipoprotein
Seqid=NZ_CP024809.1;Start=2386606;Strand=-	PF09334.13	2.3e-5	23.4	44	155	tRNA synthetases class I (M)
Seqid=NZ_CP024809.1;End=911137;Strand=+	PF10351.11	1	8.2	88	158	Golgi-body localisation protein domain
Seqid=NZ_CP024809.1;Start=2123039;Strand=-	PF13604.8	0.0013	18.6	27	85	AAA domain
Seqid=NZ_CP024809.1;End=309572;Strand=+	PF00746.23	8.7e-8	32	3909	3949	LPXTG cell wall anchor motif
Seqid=NZ_CP024809.1;Start=2050587;Strand=-	PF13671.8	0.32	11.3	44	79	AAA domain
Seqid=NZ_CP024809.1;End=1765515;Strand=+	PF14015.8	0.27	11.8	31	84	Protein of unknown function (DUF4231)
Seqid=NZ_CP024809.1;End=1884519;Strand=+	PF03266.17	0.027	14.4	281	307	NTPase
Seqid=NZ_CP024809.1;End=184626;Strand=+	PF02002.19	0.33	10.9	46	98	TFIIE alpha subunit
Seqid=NZ_CP024809.1;End=379420;Strand=+	PF03446.17	1e-4	22.6	8	142	NAD binding domain of 6-phosphogluconate dehydrogenase
Seqid=NZ_CP024809.1;Start=1704407;Strand=-	PF14480.8	2.7e-13	49.8	8	79	DNA polymerase III polC-type N-terminus I
Seqid=NZ_CP024809.1;End=353315;Strand=+	PF13520.8	3.6e-69	233.8	12	416	Amino acid permease
Seqid=NZ_CP024809.1;Start=2099610;Strand=-	PF08659.12	2.1e-10	40.9	9	162	KR domain
Seqid=NZ_CP024809.1;Start=197480;Strand=-	PF02737.20	0.003	17.6	16	57	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain
Seqid=NZ_CP024809.1;End=1273707;Strand=+	PF12911.9	0.14	12.2	5	25	N-terminal TM domain of oligopeptide transport permease C
Seqid=NZ_CP024809.1;End=2564586;Strand=+	PF06838.13	2.5e-4	19.8	74	222	Methionine gamma-lyase
Seqid=NZ_CP024809.1;Start=540322;Strand=-	PF13738.8	2.7e-4	20.4	143	210	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP024809.1;End=642429;Strand=+	PF00384.24	1.6e-160	534.9	105	818	Molybdopterin oxidoreductase
Seqid=NZ_CP024809.1;End=643972;Strand=+	PF14697.8	0.1	12.8	12	29	4Fe-4S dicluster domain
Seqid=NZ_CP024809.1;Start=1819885;Strand=-	PF13098.8	7.9e-8	32.8	23	103	Thioredoxin-like domain
Seqid=NZ_CP024809.1;End=271672;Strand=+	PF01731.22	2.6e-6	27.6	163	213	Arylesterase
Seqid=NZ_CP024809.1;Start=2002032;Strand=-	PF02826.21	3.3e-4	20.1	203	246	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
Seqid=NZ_CP024809.1;End=453280;Strand=+	PF04114.16	0.0045	16.2	63	140	Gaa1-like, GPI transamidase component
Seqid=NZ_CP024809.1;End=967524;Strand=+	PF13545.8	0.43	10.7	9	27	Crp-like helix-turn-helix domain
Seqid=NZ_CP024809.1;End=2268274;Strand=+	PF00583.27	1.8e-12	47.6	48	153	Acetyltransferase (GNAT) family
Seqid=NZ_CP024809.1;Start=1895016;Strand=-	PF06973.14	0.13	11.9	251	309	Domain of unknown function (DUF1297)
Seqid=NZ_CP024809.1;Start=1969785;Strand=-	PF04548.18	0.074	12.5	42	67	AIG1 family
Seqid=NZ_CP024809.1;End=1302157;Strand=+	PF19964.1	0.3	11.1	36	76	Effector-associated domain 11
Seqid=NZ_CP024809.1;Start=1757474;Strand=-	PF02367.19	0.13	12.3	151	185	Threonylcarbamoyl adenosine biosynthesis protein TsaE
Seqid=NZ_CP024809.1;End=459864;Strand=+	PF00533.28	0.18	12.3	76	105	BRCA1 C Terminus (BRCT) domain
Seqid=NZ_CP024809.1;End=286639;Strand=+	PF03151.18	4.6e-6	26.3	33	188	Triose-phosphate Transporter family
Seqid=NZ_CP024809.1;End=2293207;Strand=+	PF10654.11	0.066	13.3	309	376	Protein of unknown function (DUF2481)
Seqid=NZ_CP024809.1;End=1352728;Strand=+	PF01918.23	0.025	14.5	107	145	Alba
Seqid=NZ_CP024810.1;End=13714;Strand=+	PF12844.9	1.4e-13	50.8	4	60	Helix-turn-helix domain
Seqid=NZ_CP024809.1;Start=2150395;Strand=-	PF18415.3	0.4	11.6	2	51	Histidine kinase receptor ArcB trans-membrane domain
Seqid=NZ_CP024809.1;End=763338;Strand=+	PF00005.29	1.8e-31	109.6	25	154	ABC transporter
Seqid=NZ_CP024809.1;End=1418162;Strand=+	PF19039.2	0.28	11.6	27	57	ASK kinase PH domain
Seqid=NZ_CP024809.1;Start=2164674;Strand=-	PF05043.15	0.29	11.8	9	45	Mga helix-turn-helix domain
Seqid=NZ_CP024809.1;Start=1641519;Strand=-	PF07463.13	6e-9	36.1	3	52	NUMOD4 motif
Seqid=NZ_CP024809.1;End=1161982;Strand=+	PF02527.17	0.031	13.7	30	109	rRNA small subunit methyltransferase G
Seqid=NZ_CP024809.1;End=1258815;Strand=+	PF05201.17	2.8e-43	147.2	6	156	Glutamyl-tRNAGlu reductase, N-terminal domain
Seqid=NZ_CP024809.1;Start=2493995;Strand=-	PF00583.27	3.3e-8	33.9	53	123	Acetyltransferase (GNAT) family
Seqid=NZ_CP024809.1;Start=706524;Strand=-	PF03473.19	2.2e-18	66.8	51	160	MOSC domain
Seqid=NZ_CP024809.1;End=2022606;Strand=+	PF13454.8	0.15	12.2	145	175	FAD-NAD(P)-binding
Seqid=NZ_CP024809.1;Start=520199;Strand=-	PF01262.23	0.0013	18.2	144	234	Alanine dehydrogenase/PNT, C-terminal domain
Seqid=NZ_CP024809.1;End=634640;Strand=+	PF06180.13	0.11	11.8	7	82	Cobalt chelatase (CbiK)
Seqid=NZ_CP024809.1;End=1902210;Strand=+	PF18981.2	0.059	13.6	63	98	Internalin K domain (D3/D4)
Seqid=NZ_CP024809.1;End=1911546;Strand=+	PF13718.8	0.089	12.3	64	99	GNAT acetyltransferase 2
Seqid=NZ_CP024809.1;End=1768322;Strand=+	PF08006.13	0.77	9.4	3	55	Protein of unknown function (DUF1700)
Seqid=NZ_CP024809.1;End=195877;Strand=+	PF01262.23	0.027	13.9	180	266	Alanine dehydrogenase/PNT, C-terminal domain
Seqid=NZ_CP024809.1;End=1809057;Strand=+	PF13508.9	0.027	14.9	98	125	Acetyltransferase (GNAT) domain
Seqid=NZ_CP024809.1;End=427810;Strand=+	PF00391.25	3.4e-26	90.9	422	503	PEP-utilising enzyme, mobile domain
Seqid=NZ_CP024809.1;End=1903630;Strand=+	PF13473.8	0.045	13.9	142	196	Cupredoxin-like domain
Seqid=NZ_CP024809.1;End=1482911;Strand=+	PF17936.3	0.031	14.6	3731	3785	Bacterial Ig domain
Seqid=NZ_CP024809.1;End=1482911;Strand=+	PF17936.3	0.005	17.2	2021	2075	Bacterial Ig domain
Seqid=NZ_CP024809.1;End=1278862;Strand=+	PF06068.15	0.2	10.9	28	81	TIP49 P-loop domain
Seqid=NZ_CP024809.1;End=1123073;Strand=+	PF13738.8	0.35	10.2	133	260	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP024809.1;End=2570750;Strand=+	PF03733.15	0.16	12.8	5	42	Inner membrane component domain
Seqid=NZ_CP024809.1;Start=1590175;Strand=-	PF08282.14	1.1e-63	215.5	7	262	haloacid dehalogenase-like hydrolase
Seqid=NZ_CP024809.1;Start=1891193;Strand=-	PF00586.26	9e-24	84	100	205	AIR synthase related protein, N-terminal domain
Seqid=NZ_CP024809.1;End=4514;Strand=+	PF13514.8	5.3e-5	23	1	92	AAA domain
Seqid=NZ_CP024809.1;End=2065264;Strand=+	PF18159.3	0.001	18.6	7	93	SMODS-associating 4TM effector domain
Seqid=NZ_CP024809.1;End=668994;Strand=+	PF13738.8	0.15	11.4	11	50	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP024809.1;End=215632;Strand=+	PF13604.8	2.3e-4	21	2	190	AAA domain
Seqid=NZ_CP024809.1;End=1765515;Strand=+	PF05154.18	1.7e-16	60.3	28	77	TM2 domain
Seqid=NZ_CP024809.1;End=447205;Strand=+	PF02776.20	4.4e-51	173	8	173	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain
Seqid=NZ_CP024809.1;End=70253;Strand=+	PF07618.13	0.18	11.5	34	53	Protein of unknown function (DUF1580)
Seqid=NZ_CP024809.1;End=857491;Strand=+	PF13230.8	2.2e-4	20.4	32	139	Glutamine amidotransferases class-II
Seqid=NZ_CP024809.1;Start=136496;Strand=-	PF04650.19	3.5e-10	39.6	7	31	YSIRK type signal peptide
Seqid=NZ_CP024809.1;Start=1153229;Strand=-	PF01266.26	0.023	14.4	110	165	FAD dependent oxidoreductase
Seqid=NZ_CP024809.1;Start=1092337;Strand=-	PF11969.10	2.6e-8	34.4	4	103	Scavenger mRNA decapping enzyme C-term binding
Seqid=NZ_CP024809.1;End=1268376;Strand=+	PF08287.13	0.65	10	811	867	Spc19
Seqid=NZ_CP024809.1;End=663555;Strand=+	PF13463.8	1.9e-5	25.2	43	97	Winged helix DNA-binding domain
Seqid=NZ_CP024809.1;End=823106;Strand=+	PF03780.15	3.3e-33	114.4	45	150	Asp23 family, cell envelope-related function
Seqid=NZ_CP024809.1;End=1278862;Strand=+	PF00910.24	0.0094	16.4	56	119	RNA helicase
Seqid=NZ_CP024809.1;End=2268274;Strand=+	PF13302.9	2.2e-11	44.7	8	154	Acetyltransferase (GNAT) domain
Seqid=NZ_CP024809.1;Start=1819885;Strand=-	PF08534.12	0.0076	16.1	18	49	Redoxin
Seqid=NZ_CP024809.1;End=1253585;Strand=+	PF05697.15	3.5e-46	157.1	1	144	Bacterial trigger factor protein (TF)
Seqid=NZ_CP024809.1;End=896660;Strand=+	PF06534.15	0.66	9.5	30	84	Repulsive guidance molecule (RGM) C-terminus
Seqid=NZ_CP024809.1;End=803439;Strand=+	PF01078.23	0.11	12	37	76	Magnesium chelatase, subunit ChlI
Seqid=NZ_CP024809.1;Start=2575676;Strand=-	PF09972.11	0.39	9.5	138	236	Predicted membrane protein (DUF2207)
Seqid=NZ_CP024809.1;Start=1742254;Strand=-	PF05266.16	0.29	11.1	433	507	Protein of unknown function (DUF724)
Seqid=NZ_CP024809.1;Start=1382540;Strand=-	PF06480.17	0.08	13.4	32	57	FtsH Extracellular
Seqid=NZ_CP024809.1;Start=2088190;Strand=-	PF05834.14	0.046	12.9	7	37	Lycopene cyclase protein
Seqid=NZ_CP024809.1;Start=1942245;Strand=-	PF01982.18	0.53	10.5	6	87	Domain of unknown function DUF120
Seqid=NZ_CP024809.1;End=1451571;Strand=+	PF13545.8	0.19	11.8	20	48	Crp-like helix-turn-helix domain
Seqid=NZ_CP024809.1;End=774880;Strand=+	PF13480.9	2e-8	34.6	298	357	Acetyltransferase (GNAT) domain
Seqid=NZ_CP024809.1;End=1119749;Strand=+	PF16104.7	0.48	10.7	129	180	Formyl peptide receptor-like 1 inhibitory protein
Seqid=NZ_CP024810.1;End=11393;Strand=+	PF00004.31	0.084	13.4	32	167	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP024809.1;Start=2397144;Strand=-	PF09388.12	0.05	13.6	144	170	Spo0E like sporulation regulatory protein
Seqid=NZ_CP024809.1;Start=1740715;Strand=-	PF13518.8	0.029	14.6	39	66	Helix-turn-helix domain
Seqid=NZ_CP024809.1;Start=538371;Strand=-	PF02558.18	0.012	15.3	27	69	Ketopantoate reductase PanE/ApbA
Seqid=NZ_CP024809.1;End=991844;Strand=+	PF01047.24	0.18	11.8	93	122	MarR family
Seqid=NZ_CP024809.1;Start=2543195;Strand=-	PF11026.10	0.43	10.6	5	57	Protein of unknown function (DUF2721)
Seqid=NZ_CP024809.1;End=356688;Strand=+	PF12299.10	0.055	13.7	58	75	Protein of unknown function (DUF3627)
Seqid=NZ_CP024809.1;Start=2135208;Strand=-	PF06941.14	7.4e-34	117.3	6	173	5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C)
Seqid=NZ_CP024809.1;End=871469;Strand=+	PF19174.2	3.1e-4	21.9	36	111	Family of unknown function (DUF5856)
Seqid=NZ_CP024809.1;End=197393;Strand=+	PF19658.1	0.11	12	127	197	Family of unknown function (DUF6161)
Seqid=NZ_CP024809.1;Start=1857634;Strand=-	PF03215.17	0.011	15.7	19	51	Rad17 P-loop domain
Seqid=NZ_CP024809.1;End=529711;Strand=+	PF10711.11	0.08	13.3	64	107	Hypothetical protein (DUF2513)
Seqid=NZ_CP024809.1;End=1371690;Strand=+	PF00480.22	5.5e-64	216.6	7	319	ROK family
Seqid=NZ_CP024809.1;Start=279194;Strand=-	PF00005.29	1.9e-11	44.7	465	670	ABC transporter
Seqid=NZ_CP024809.1;Start=1712986;Strand=-	PF00632.27	0.019	14.6	102	183	HECT-domain (ubiquitin-transferase)
Seqid=NZ_CP024809.1;Start=2229632;Strand=-	PF03808.15	1.5e-52	178.1	69	233	Glycosyl transferase WecG/TagA/CpsF family
Seqid=NZ_CP024809.1;Start=1853049;Strand=-	PF10104.11	0.28	11.1	108	157	Di-sulfide bridge nucleocytoplasmic transport domain
Seqid=NZ_CP024809.1;Start=2078508;Strand=-	PF00044.26	2.1e-35	121.1	3	103	Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain
Seqid=NZ_CP024809.1;End=924679;Strand=+	PF07478.15	1.2e-75	253.6	141	344	D-ala D-ala ligase C-terminus
