Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP035291.1;End=1849896;Strand=+	PF10329.11	0.053	13	11	92	Region of unknown function (DUF2417)
Seqid=NZ_CP035291.1;End=756956;Strand=+	PF05979.14	0.086	12.8	11	36	Bacterial protein of unknown function (DUF896)
Seqid=NZ_CP035291.1;Start=1880571;Strand=-	PF00595.26	0.0013	19.2	566	603	PDZ domain
Seqid=NZ_CP035291.1;End=1127976;Strand=+	PF17854.3	4.8e-31	107	839	937	FtsK alpha domain
Seqid=NZ_CP035293.1;End=23597;Strand=+	PF13358.8	0.041	13.8	78	139	DDE superfamily endonuclease
Seqid=NZ_CP035291.1;Start=1571704;Strand=-	PF04055.23	1.9e-33	116.3	217	388	Radical SAM superfamily
Seqid=NZ_CP035291.1;End=2099115;Strand=+	PF02568.16	0.029	14	8	191	Thiamine biosynthesis protein (ThiI)
Seqid=NZ_CP035291.1;Start=1578944;Strand=-	PF12072.10	2.9e-63	213	6	204	RNase Y N-terminal region
Seqid=NZ_CP035291.1;End=2214657;Strand=+	PF01946.19	0.45	9.8	5	56	Thi4 family
Seqid=NZ_CP035291.1;End=1314399;Strand=+	PF13476.8	0.0018	18.9	31	134	AAA domain
Seqid=NZ_CP035291.1;End=675927;Strand=+	PF15943.7	0.004	17.2	14	52	Putative antitoxin of bacterial toxin-antitoxin system, YdaS/YdaT
Seqid=NZ_CP035291.1;End=1751840;Strand=+	PF04892.14	0.34	11.7	11	46	VanZ like family
Seqid=NZ_CP035291.1;End=137537;Strand=+	PF19915.1	0.22	11.8	9	51	MoxR-vWA-beta-propeller ternary system domain bpX0
Seqid=NZ_CP035291.1;End=2402355;Strand=+	PF02386.18	7.8e-49	166.5	32	418	Cation transport protein
Seqid=NZ_CP035291.1;End=1944564;Strand=+	PF03054.18	0.0018	17.2	4	41	tRNA methyl transferase
Seqid=NZ_CP035291.1;Start=2208557;Strand=-	PF08741.12	5.1e-77	257.2	15	176	YwhD family
Seqid=NZ_CP035291.1;Start=509349;Strand=-	PF07992.16	0.011	15.1	18	58	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP035291.1;End=1190261;Strand=+	PF00486.30	1.6e-29	101.9	191	264	Transcriptional regulatory protein, C terminal
Seqid=NZ_CP035291.1;Start=1782815;Strand=-	PF02222.24	1.1e-10	41.4	144	298	ATP-grasp domain
Seqid=NZ_CP035291.1;End=265978;Strand=+	PF17013.7	0.0063	16.1	37	114	Putative acetyl-transferase
Seqid=NZ_CP035291.1;Start=2144895;Strand=-	PF02687.23	5.5e-6	26.9	85	178	FtsX-like permease family
Seqid=NZ_CP035291.1;Start=2082170;Strand=-	PF00854.23	6.4e-68	229.5	99	471	POT family
Seqid=NZ_CP035291.1;Start=2283013;Strand=-	PF07021.14	0.032	13.9	71	151	Methionine biosynthesis protein MetW
Seqid=NZ_CP035291.1;End=660062;Strand=+	PF03215.17	0.37	10.8	31	61	Rad17 P-loop domain
Seqid=NZ_CP035291.1;Start=1665087;Strand=-	PF07191.14	0.66	10.1	518	555	zinc-ribbons
Seqid=NZ_CP035291.1;End=659397;Strand=+	PF12704.9	1.5e-4	22.2	18	181	MacB-like periplasmic core domain
Seqid=NZ_CP035291.1;Start=2146774;Strand=-	PF13304.8	0.026	14.4	43	65	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP035291.1;End=146287;Strand=+	PF03600.18	0.38	10	80	323	Citrate transporter
Seqid=NZ_CP035291.1;Start=879876;Strand=-	PF13091.8	7.1e-30	103.7	335	461	PLD-like domain
Seqid=NZ_CP035291.1;End=370585;Strand=+	PF03460.19	3.7e-15	55.6	79	139	Nitrite/Sulfite reductase ferredoxin-like half domain
Seqid=NZ_CP035291.1;End=1375372;Strand=+	PF04851.17	7.7e-7	29.4	15	172	Type III restriction enzyme, res subunit
Seqid=NZ_CP035291.1;Start=2298627;Strand=-	PF11494.10	0.19	12.2	768	811	Ta0938
Seqid=NZ_CP035291.1;End=101710;Strand=+	PF18182.3	0.13	12.7	17	53	minimal CRISPR polymerase domain
Seqid=NZ_CP035291.1;End=1083752;Strand=+	PF13738.8	0.9	8.8	349	420	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP035291.1;Start=1982604;Strand=-	PF01070.20	2.3e-5	23.7	149	259	FMN-dependent dehydrogenase
Seqid=NZ_CP035291.1;End=1233061;Strand=+	PF03215.17	0.021	14.9	38	88	Rad17 P-loop domain
Seqid=NZ_CP035291.1;Start=2047215;Strand=-	PF03462.20	2.1e-59	200.7	2	180	PCRF domain
Seqid=NZ_CP035291.1;Start=1915051;Strand=-	PF08352.14	1.1e-5	26	234	270	Oligopeptide/dipeptide transporter, C-terminal region
Seqid=NZ_CP035291.1;Start=1546600;Strand=-	PF13091.8	7.3e-28	97.2	335	458	PLD-like domain
Seqid=NZ_CP035291.1;Start=699108;Strand=-	PF05913.13	8.4e-28	97	251	353	DUF871 C-terminal domain
Seqid=NZ_CP035291.1;Start=746267;Strand=-	PF01920.22	0.0095	16	17	55	Prefoldin subunit
Seqid=NZ_CP035291.1;Start=2192419;Strand=-	PF03959.15	8.9e-4	19.1	196	251	Serine hydrolase (FSH1)
Seqid=NZ_CP035291.1;Start=1813239;Strand=-	PF13478.8	0.18	12.4	6	75	XdhC Rossmann domain
Seqid=NZ_CP035291.1;End=1294179;Strand=+	PF00588.21	0.16	12.3	134	219	SpoU rRNA Methylase family
Seqid=NZ_CP035291.1;End=2061084;Strand=+	PF05343.16	0.0032	16.6	140	205	M42 glutamyl aminopeptidase
Seqid=NZ_CP035291.1;Start=1743844;Strand=-	PF05014.17	8.1e-12	45.5	7	115	Nucleoside 2-deoxyribosyltransferase
Seqid=NZ_CP035291.1;End=2439630;Strand=+	PF00239.23	1.1e-44	152.1	3	138	Resolvase, N terminal domain
Seqid=NZ_CP035291.1;End=406566;Strand=+	PF00005.29	0.0011	19.5	3	119	ABC transporter
Seqid=NZ_CP035291.1;End=193053;Strand=+	PF13443.8	0.011	16.3	11	67	Cro/C1-type HTH DNA-binding domain
Seqid=NZ_CP035291.1;End=193053;Strand=+	PF13518.8	0.043	14	17	40	Helix-turn-helix domain
Seqid=NZ_CP035291.1;End=732015;Strand=+	PF02826.21	0.009	15.5	21	55	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
Seqid=NZ_CP035291.1;Start=488311;Strand=-	PF13420.9	1.6e-20	73.8	2	153	Acetyltransferase (GNAT) domain
Seqid=NZ_CP035291.1;End=468115;Strand=+	PF00205.24	3.8e-35	120.7	193	322	Thiamine pyrophosphate enzyme, central domain
Seqid=NZ_CP035291.1;End=2045674;Strand=+	PF07032.13	0.013	16.1	17	41	Protein of unknown function (DUF1322)
Seqid=NZ_CP035291.1;Start=1780083;Strand=-	PF04238.14	3.7e-37	127.6	9	137	Protein of unknown function (DUF420)
Seqid=NZ_CP035291.1;End=161252;Strand=+	PF13412.8	6.3e-4	19.4	44	89	Winged helix-turn-helix DNA-binding
Seqid=NZ_CP035291.1;End=1389217;Strand=+	PF01264.23	9.6e-115	382.9	1	362	Chorismate synthase
Seqid=NZ_CP035291.1;Start=1333493;Strand=-	PF00335.22	0.21	11.3	7	63	Tetraspanin family
Seqid=NZ_CP035291.1;Start=203597;Strand=-	PF18439.3	0.88	9.4	113	125	Ubiquitin-Binding Zinc Finger
Seqid=NZ_CP035291.1;Start=2140681;Strand=-	PF09843.11	0.057	11.8	70	202	Predicted membrane protein (DUF2070)
Seqid=NZ_CP035291.1;End=622377;Strand=+	PF18303.3	0.13	11.9	7	68	SAVED-fused 2TM effector domain
Seqid=NZ_CP035291.1;End=494393;Strand=+	PF07749.14	0.15	13	43	97	Endoplasmic reticulum protein ERp29, C-terminal domain
Seqid=NZ_CP035293.1;End=18995;Strand=+	PF08461.12	0.053	13.6	41	73	Ribonuclease R winged-helix domain
Seqid=NZ_CP035291.1;Start=257275;Strand=-	PF18895.2	0.01	16	7	43	Type IV secretion system pilin
Seqid=NZ_CP035291.1;Start=2391920;Strand=-	PF00583.27	0.003	17.9	68	175	Acetyltransferase (GNAT) family
Seqid=NZ_CP035291.1;End=666145;Strand=+	PF03793.21	0.24	11.4	41	72	PASTA domain
Seqid=NZ_CP035291.1;Start=1962522;Strand=-	PF03061.24	1.7e-14	54	34	111	Thioesterase superfamily
Seqid=NZ_CP035291.1;End=1251717;Strand=+	PF01372.19	0.31	11.2	18	26	Melittin
Seqid=NZ_CP035291.1;End=1854380;Strand=+	PF10804.10	9.1e-89	295.2	7	161	Protein of unknown function (DUF2538)
Seqid=NZ_CP035291.1;End=406566;Strand=+	PF14278.8	0.13	12.4	35	59	Transcriptional regulator C-terminal region
Seqid=NZ_CP035291.1;End=170860;Strand=+	PF00364.24	2.3e-16	59.5	4	76	Biotin-requiring enzyme
Seqid=NZ_CP035291.1;Start=695902;Strand=-	PF13325.8	0.74	9.8	83	163	N-terminal region of micro-spherule protein
Seqid=NZ_CP035291.1;End=1345388;Strand=+	PF04820.16	0.013	14.5	33	75	Tryptophan halogenase
Seqid=NZ_CP035291.1;Start=758342;Strand=-	PF05038.15	0.041	13.6	15	63	Cytochrome Cytochrome b558 alpha-subunit
Seqid=NZ_CP035293.1;Start=24902;Strand=-	PF08222.13	0.39	10.4	6	28	CodY helix-turn-helix domain
Seqid=NZ_CP035291.1;Start=586813;Strand=-	PF06682.14	0.07	12.9	82	210	SOCE-associated regulatory factor of calcium homoeostasis
Seqid=NZ_CP035291.1;Start=2514806;Strand=-	PF10396.11	7.6e-39	132.7	17	136	GTP-binding protein TrmE N-terminus
Seqid=NZ_CP035291.1;Start=2158745;Strand=-	PF01078.23	0.041	13.4	76	120	Magnesium chelatase, subunit ChlI
Seqid=NZ_CP035291.1;End=1314399;Strand=+	PF00437.22	0.036	13.2	21	72	Type II/IV secretion system protein
Seqid=NZ_CP035291.1;Start=1593983;Strand=-	PF03725.17	1.7e-15	56.9	147	210	3' exoribonuclease family, domain 2
Seqid=NZ_CP035291.1;Start=2267571;Strand=-	PF00155.23	3.5e-69	233.8	44	385	Aminotransferase class I and II
Seqid=NZ_CP035291.1;Start=2041361;Strand=-	PF02151.21	1.4e-8	34.3	626	659	UvrB/uvrC motif
Seqid=NZ_CP035291.1;End=871140;Strand=+	PF03061.24	3.7e-4	20.9	66	116	Thioesterase superfamily
Seqid=NZ_CP035291.1;End=863494;Strand=+	PF00137.23	2.8e-14	53.3	4	66	ATP synthase subunit C
Seqid=NZ_CP035291.1;End=730800;Strand=+	PF13555.8	0.13	12.2	26	57	P-loop containing region of AAA domain
Seqid=NZ_CP035291.1;Start=253767;Strand=-	PF13384.8	0.0024	17.8	8	33	Homeodomain-like domain
Seqid=NZ_CP035291.1;End=1325656;Strand=+	PF17601.4	0.084	13.3	87	119	Family of unknown function (DUF5497)
Seqid=NZ_CP035291.1;End=1016571;Strand=+	PF12698.9	0.66	9.1	102	235	ABC-2 family transporter protein
Seqid=NZ_CP035291.1;End=778616;Strand=+	PF02502.20	1.1e-42	145.4	3	141	Ribose/Galactose Isomerase
Seqid=NZ_CP035291.1;End=1451015;Strand=+	PF02817.19	5.8e-9	36.2	128	161	e3 binding domain
Seqid=NZ_CP035291.1;Start=227879;Strand=-	PF02463.21	0.0012	18.4	56	235	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP035291.1;Start=542440;Strand=-	PF01546.30	3.9e-8	33.3	181	358	Peptidase family M20/M25/M40
Seqid=NZ_CP035291.1;Start=1164232;Strand=-	PF07535.14	0.95	9.7	42	56	DBF zinc finger
Seqid=NZ_CP035291.1;End=660062;Strand=+	PF13238.8	0.001	19.7	35	83	AAA domain
Seqid=NZ_CP035291.1;Start=623970;Strand=-	PF00356.23	0.098	12.6	130	150	Bacterial regulatory proteins, lacI family
Seqid=NZ_CP035291.1;End=1261725;Strand=+	PF02829.16	0.42	11	762	831	3H domain
Seqid=NZ_CP035291.1;Start=2023776;Strand=-	PF02800.22	1.8e-60	203.2	156	313	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain
Seqid=NZ_CP035291.1;End=1120557;Strand=+	PF12382.10	0.051	13.7	37	106	Retrotransposon peptidase
Seqid=NZ_CP035291.1;End=1288652;Strand=+	PF16675.7	0.31	11.5	239	298	KIX-binding domain of forkhead box O, CR2
Seqid=NZ_CP035291.1;End=1134249;Strand=+	PF00532.23	5.5e-18	65.5	61	272	Periplasmic binding proteins and sugar binding domain of LacI family
Seqid=NZ_CP035291.1;Start=1640224;Strand=-	PF13384.8	6.9e-4	19.5	40	66	Homeodomain-like domain
Seqid=NZ_CP035291.1;End=25210;Strand=+	PF13188.9	1.8e-5	24.8	263	320	PAS domain
Seqid=NZ_CP035291.1;End=1913305;Strand=+	PF13751.8	1.2e-26	93.5	392	518	Transposase DDE domain
Seqid=NZ_CP035291.1;End=201321;Strand=+	PF00696.30	1.6e-29	103.3	9	288	Amino acid kinase family
Seqid=NZ_CP035291.1;End=2491986;Strand=+	PF13419.8	6.6e-4	19.9	178	275	Haloacid dehalogenase-like hydrolase
Seqid=NZ_CP035291.1;End=30872;Strand=+	PF10780.11	0.12	12.6	46	66	39S ribosomal protein L53/MRP-L53
Seqid=NZ_CP035291.1;End=1266683;Strand=+	PF13500.8	0.019	14.9	12	138	AAA domain
Seqid=NZ_CP035291.1;Start=1782815;Strand=-	PF13533.8	5.9e-6	26.1	1118	1151	Biotin-lipoyl like
Seqid=NZ_CP035291.1;Start=1078416;Strand=-	PF04542.16	3.4e-8	33.2	7	73	Sigma-70 region 2
Seqid=NZ_CP035291.1;End=661761;Strand=+	PF08279.14	2.6e-4	21	42	81	HTH domain
Seqid=NZ_CP035291.1;Start=1602027;Strand=-	PF13184.8	7.1e-28	96.7	230	297	NusA-like KH domain
Seqid=NZ_CP035291.1;End=148581;Strand=+	PF05163.14	1.2e-8	35.2	23	160	DinB family
Seqid=NZ_CP035291.1;Start=1719223;Strand=-	PF05709.13	1.8e-23	83.4	29	278	Phage tail protein
Seqid=NZ_CP035291.1;Start=566197;Strand=-	PF03866.15	0.098	12.8	82	122	Hydrophobic abundant protein (HAP)
Seqid=NZ_CP035291.1;Start=1873593;Strand=-	PF18836.3	0.87	9.8	130	138	YdcK Beta solenoid repeat
Seqid=NZ_CP035291.1;End=661761;Strand=+	PF13404.8	0.033	14.1	45	76	AsnC-type helix-turn-helix domain
Seqid=NZ_CP035291.1;Start=126166;Strand=-	PF01210.25	0.0029	17.7	26	60	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus
Seqid=NZ_CP035291.1;Start=2204025;Strand=-	PF07856.14	0.33	10.7	85	200	Mediator of CRAC channel activity
Seqid=NZ_CP035291.1;Start=2088312;Strand=-	PF13304.8	0.0018	18.2	347	366	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP035291.1;End=852134;Strand=+	PF08776.13	0.45	10.2	69	93	VASP tetramerisation domain
Seqid=NZ_CP035293.1;Start=20313;Strand=-	PF02082.22	0.0062	16.8	33	77	Iron-dependent Transcriptional regulator
Seqid=NZ_CP035291.1;End=778616;Strand=+	PF00549.21	0.054	13.4	12	81	CoA-ligase
Seqid=NZ_CP035291.1;Start=2215774;Strand=-	PF08544.15	1.1e-11	45	262	347	GHMP kinases C terminal
Seqid=NZ_CP035291.1;Start=2305196;Strand=-	PF01207.19	0.0058	15.8	192	250	Dihydrouridine synthase (Dus)
Seqid=NZ_CP035291.1;End=571654;Strand=+	PF07274.14	1.8e-46	157.8	17	150	Protein of unknown function (DUF1440)
Seqid=NZ_CP035291.1;End=819302;Strand=+	PF07949.14	2.7e-8	34.1	142	220	YbbR-like protein
Seqid=NZ_CP035291.1;End=1752492;Strand=+	PF05917.13	0.35	10	4	98	Helicobacter pylori protein of unknown function (DUF874)
Seqid=NZ_CP035291.1;End=1096514;Strand=+	PF00581.22	2.4e-10	41	6	94	Rhodanese-like domain
Seqid=NZ_CP035291.1;End=1299672;Strand=+	PF13481.8	0.16	11.6	129	157	AAA domain
Seqid=NZ_CP035291.1;Start=201830;Strand=-	PF04545.18	0.13	11.9	8	35	Sigma-70, region 4
Seqid=NZ_CP035291.1;End=1384221;Strand=+	PF02558.18	7.2e-7	29	4	110	Ketopantoate reductase PanE/ApbA
Seqid=NZ_CP035291.1;Start=67362;Strand=-	PF08245.14	1e-29	104	121	309	Mur ligase middle domain
Seqid=NZ_CP035291.1;Start=1075203;Strand=-	PF02537.17	3.3e-21	75.4	5	114	CrcB-like protein, Camphor Resistance (CrcB)
Seqid=NZ_CP035291.1;Start=2514806;Strand=-	PF00350.25	0.029	14.5	237	271	Dynamin family
Seqid=NZ_CP035291.1;End=956901;Strand=+	PF19263.1	0.33	11.9	33	99	Family of unknown function (DUF5906)
Seqid=NZ_CP035291.1;End=6458;Strand=+	PF16898.7	0.027	14.9	544	636	C-terminal associated domain of TOPRIM
Seqid=NZ_CP035291.1;Start=2355010;Strand=-	PF02224.20	0.13	12.1	8	33	Cytidylate kinase
Seqid=NZ_CP035291.1;Start=566197;Strand=-	PF07694.14	1.9e-50	170.8	29	210	5TMR of 5TMR-LYT
Seqid=NZ_CP035291.1;End=479619;Strand=+	PF08245.14	1.8e-11	44.5	105	267	Mur ligase middle domain
Seqid=NZ_CP035291.1;Start=1828765;Strand=-	PF13549.8	0.3	10.6	113	150	ATP-grasp domain
Seqid=NZ_CP035291.1;End=2399105;Strand=+	PF08445.12	6.7e-7	29.3	72	131	FR47-like protein
Seqid=NZ_CP035291.1;Start=1393563;Strand=-	PF03632.17	0.14	11.1	28	56	Glycosyl hydrolase family 65 central catalytic domain
Seqid=NZ_CP035291.1;Start=1837442;Strand=-	PF02700.16	1.1e-23	83.3	4	79	Phosphoribosylformylglycinamidine (FGAM) synthase
Seqid=NZ_CP035291.1;Start=2016551;Strand=-	PF01738.20	0.067	12.8	15	112	Dienelactone hydrolase family
Seqid=NZ_CP035291.1;End=1283789;Strand=+	PF06144.15	1.8e-40	138.7	17	191	DNA polymerase III, delta subunit
Seqid=NZ_CP035291.1;End=327796;Strand=+	PF12697.9	0.024	15.4	44	130	Alpha/beta hydrolase family
Seqid=NZ_CP035291.1;Start=2016551;Strand=-	PF00561.22	0.33	10.7	169	223	alpha/beta hydrolase fold
Seqid=NZ_CP035291.1;Start=1471025;Strand=-	PF13555.8	0.014	15.3	16	44	P-loop containing region of AAA domain
Seqid=NZ_CP035291.1;Start=2304638;Strand=-	PF03575.19	0.017	14.9	16	87	Peptidase family S51
Seqid=NZ_CP035291.1;Start=202030;Strand=-	PF05478.13	0.046	11.9	3	45	Prominin
Seqid=NZ_CP035291.1;Start=1921037;Strand=-	PF08541.12	1.5e-35	121.3	223	311	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
Seqid=NZ_CP035291.1;End=1861858;Strand=+	PF01757.24	3.7e-19	69.1	9	309	Acyltransferase family
Seqid=NZ_CP035291.1;Start=1600954;Strand=-	PF10450.11	1	8.4	27	91	POC1 chaperone
Seqid=NZ_CP035291.1;End=1190261;Strand=+	PF00072.26	1.6e-29	102.4	38	147	Response regulator receiver domain
Seqid=NZ_CP035291.1;End=1428711;Strand=+	PF19077.2	0.74	10.5	3641	3701	Bacterial Ig-like domain
Seqid=NZ_CP035291.1;End=1085230;Strand=+	PF00383.25	4.1e-17	62	2	97	Cytidine and deoxycytidylate deaminase zinc-binding region
