Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP033814.1;Start=809044;Strand=-	PF13604.8	0.09	12.6	356	387	AAA domain
Seqid=NZ_CP033814.1;End=2297740;Strand=+	PF04297.16	0.043	14.2	138	193	Putative helix-turn-helix protein, YlxM / p13 like
Seqid=NZ_CP033814.1;End=1387995;Strand=+	PF06779.16	4.4e-69	233.6	17	378	Uncharacterised MFS-type transporter YbfB
Seqid=NZ_CP033814.1;Start=1085365;Strand=-	PF13671.8	5.1e-4	20.3	8	58	AAA domain
Seqid=NZ_CP033814.1;End=544890;Strand=+	PF13457.8	2.6e-4	21.6	898	968	GW (Gly-Tryp) dipeptide domain
Seqid=NZ_CP033814.1;End=1475725;Strand=+	PF04246.14	0.2	11.7	5	47	Positive regulator of sigma(E), RseC/MucC
Seqid=NZ_CP033814.1;Start=323375;Strand=-	PF13614.8	0.31	11	111	142	AAA domain
Seqid=NZ_CP033814.1;End=750895;Strand=+	PF05495.14	1.1e-13	51.5	16	89	CHY zinc finger
Seqid=NZ_CP033814.1;Start=1943320;Strand=-	PF13692.8	2.4e-19	70.1	207	343	Glycosyl transferases group 1
Seqid=NZ_CP033814.1;End=1186404;Strand=+	PF14690.8	3e-12	47.1	42	92	zinc-finger of transposase IS204/IS1001/IS1096/IS1165
Seqid=NZ_CP033814.1;Start=773481;Strand=-	PF13521.8	0.094	13	347	381	AAA domain
Seqid=NZ_CP033814.1;Start=342603;Strand=-	PF01636.25	0.0031	17.5	121	155	Phosphotransferase enzyme family
Seqid=NZ_CP033814.1;Start=846051;Strand=-	PF01032.20	3.2e-88	295.8	22	329	FecCD transport family
Seqid=NZ_CP033814.1;Start=446431;Strand=-	PF01541.26	3e-10	40.3	20	94	GIY-YIG catalytic domain
Seqid=NZ_CP033814.1;End=979747;Strand=+	PF13521.8	0.27	11.6	27	115	AAA domain
Seqid=NZ_CP033814.1;Start=1363288;Strand=-	PF09457.12	0.073	13.1	26	39	FIP domain
Seqid=NZ_CP033814.1;End=1290445;Strand=+	PF14690.8	1e-4	22.9	42	83	zinc-finger of transposase IS204/IS1001/IS1096/IS1165
Seqid=NZ_CP033814.1;Start=1694569;Strand=-	PF07702.15	3e-29	101.8	89	224	UTRA domain
Seqid=NZ_CP033813.1;End=18202;Strand=+	PF02796.17	4.1e-19	68.5	147	198	Helix-turn-helix domain of resolvase
Seqid=NZ_CP033814.1;End=210339;Strand=+	PF12802.9	3.2e-4	20.8	23	60	MarR family
Seqid=NZ_CP033814.1;End=1488610;Strand=+	PF14023.8	0.26	11.1	64	117	Protein of unknown function (DUF4239)
Seqid=NZ_CP033814.1;End=527788;Strand=+	PF01609.23	1.5e-17	64.1	7	137	Transposase DDE domain
Seqid=NZ_CP033814.1;Start=179596;Strand=-	PF04277.15	0.41	11.4	33	65	Oxaloacetate decarboxylase, gamma chain
Seqid=NZ_CP033814.1;End=2075684;Strand=+	PF02733.19	0.018	14.1	28	70	Dak1 domain
Seqid=NZ_CP033814.1;End=1439716;Strand=+	PF01946.19	0.029	13.7	268	326	Thi4 family
Seqid=NZ_CP033814.1;Start=1917256;Strand=-	PF16242.7	3.2e-16	59.3	10	126	Pyridoxamine 5'-phosphate oxidase like
Seqid=NZ_CP033814.1;End=2423672;Strand=+	PF20136.1	0.14	12.3	33	88	Family of unknown function (DUF6526)
Seqid=NZ_CP033814.1;End=104245;Strand=+	PF17936.3	0.036	14.4	2741	2793	Bacterial Ig domain
Seqid=NZ_CP033814.1;Start=1050850;Strand=-	PF01409.22	0.002	17.7	255	316	tRNA synthetases class II core domain (F)
Seqid=NZ_CP033814.1;End=928074;Strand=+	PF01610.19	7e-51	173.4	26	278	Transposase
Seqid=NZ_CP033814.1;Start=833791;Strand=-	PF00931.24	0.067	12.5	29	59	NB-ARC domain
Seqid=NZ_CP033814.1;Start=679516;Strand=-	PF06414.14	0.003	17.1	46	109	Zeta toxin
Seqid=NZ_CP033814.1;End=694193;Strand=+	PF18159.3	9.6e-4	18.7	7	93	SMODS-associating 4TM effector domain
Seqid=NZ_CP033814.1;End=1847349;Strand=+	PF05244.13	0.042	13.3	193	273	Brucella outer membrane protein 2
Seqid=NZ_CP033814.1;End=437312;Strand=+	PF12728.9	0.049	13.9	25	48	Helix-turn-helix domain
Seqid=NZ_CP033814.1;Start=731089;Strand=-	PF05257.18	6.5e-14	52.4	180	263	CHAP domain
Seqid=NZ_CP033814.1;End=505426;Strand=+	PF06031.15	0.049	13.4	17	34	SERTA motif
Seqid=NZ_CP033814.1;Start=227859;Strand=-	PF01061.26	2e-16	60.2	3	203	ABC-2 type transporter
Seqid=NZ_CP033814.1;Start=446431;Strand=-	PF08459.13	1.6e-51	174.4	379	528	UvrC RIbonuclease H-like domain
Seqid=NZ_CP033814.1;End=106884;Strand=+	PF17936.3	0.0028	18	19	68	Bacterial Ig domain
Seqid=NZ_CP033814.1;End=1733514;Strand=+	PF00070.29	0.23	12.1	5	39	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP033814.1;Start=858143;Strand=-	PF02569.17	0.021	14.1	9	52	Pantoate-beta-alanine ligase
Seqid=NZ_CP033814.1;End=2627668;Strand=+	PF07615.13	0.045	14.3	19	65	YKOF-related Family
Seqid=NZ_CP033814.1;Start=1485590;Strand=-	PF13379.8	0.031	14.1	11	86	NMT1-like family
Seqid=NZ_CP033814.1;End=54039;Strand=+	PF13207.8	0.14	12.7	10	57	AAA domain
Seqid=NZ_CP033814.1;End=1181059;Strand=+	PF01695.19	0.11	12	21	73	IstB-like ATP binding protein
Seqid=NZ_CP033814.1;End=1707681;Strand=+	PF07442.13	0.3	11.2	41	54	Ponericin
Seqid=NZ_CP033814.1;End=2062084;Strand=+	PF05729.14	0.07	13.1	36	58	NACHT domain
Seqid=NZ_CP033814.1;End=2342730;Strand=+	PF00157.19	0.095	12.8	12	33	Pou domain - N-terminal to homeobox domain
Seqid=NZ_CP033814.1;Start=720907;Strand=-	PF13191.8	0.11	12.9	128	166	AAA ATPase domain
Seqid=NZ_CP033814.1;Start=100135;Strand=-	PF17260.4	0.0059	16.8	19	52	Family of unknown function (DUF5326)
Seqid=NZ_CP033814.1;End=2030195;Strand=+	PF08693.12	0.017	14.7	34	58	Transmembrane alpha-helix domain
Seqid=NZ_CP033814.1;End=2081149;Strand=+	PF10947.10	0.031	14.7	15	62	Protein of unknown function (DUF2628)
Seqid=NZ_CP033814.1;Start=920099;Strand=-	PF19276.1	8e-10	38.5	201	328	HD associated region
Seqid=NZ_CP033814.1;End=636905;Strand=+	PF08810.12	1.1e-42	144.8	7	117	Kinase associated protein B
Seqid=NZ_CP033814.1;Start=2621596;Strand=-	PF04109.18	0.028	13.5	17	89	Autophagy protein ATG9
Seqid=NZ_CP033814.1;End=1957336;Strand=+	PF13437.8	8e-11	42.7	90	198	HlyD family secretion protein
Seqid=NZ_CP033814.1;End=45601;Strand=+	PF10225.11	0.15	11.8	155	244	NEMP family
Seqid=NZ_CP033814.1;End=1375202;Strand=+	PF10111.11	1.7e-7	31.1	8	107	Glycosyltransferase like family 2
Seqid=NZ_CP033814.1;End=2556331;Strand=+	PF06859.14	0.0076	16.9	24	94	Bicoid-interacting protein 3 (Bin3)
Seqid=NZ_CP033814.1;End=1482764;Strand=+	PF13575.8	0.033	13.5	10	44	Domain of unknown function (DUF4135)
Seqid=NZ_CP033814.1;Start=434206;Strand=-	PF12918.9	0.085	13.2	20	58	TcdB toxin N-terminal helical domain
Seqid=NZ_CP033814.1;End=1166600;Strand=+	PF01371.21	0.064	13.5	152	192	Trp repressor protein
Seqid=NZ_CP033814.1;Start=807305;Strand=-	PF03308.18	0.38	9.8	14	58	Methylmalonyl Co-A mutase-associated GTPase MeaB
Seqid=NZ_CP033814.1;End=1541046;Strand=+	PF00144.26	7.7e-4	18.9	47	235	Beta-lactamase
Seqid=NZ_CP033814.1;End=1205370;Strand=+	PF03733.15	0.16	12.8	5	42	Inner membrane component domain
Seqid=NZ_CP033814.1;End=2581329;Strand=+	PF03934.15	0.0036	16.8	182	233	Type II secretion system (T2SS), protein K
Seqid=NZ_CP033814.1;Start=796835;Strand=-	PF09339.12	3.3e-4	20.5	18	51	IclR helix-turn-helix domain
Seqid=NZ_CP033814.1;Start=1465140;Strand=-	PF13412.8	0.8	9.4	5	40	Winged helix-turn-helix DNA-binding
Seqid=NZ_CP033814.1;End=2596636;Strand=+	PF03602.17	0.025	14.3	199	269	Conserved hypothetical protein 95
Seqid=NZ_CP033814.1;Start=862927;Strand=-	PF03808.15	1.2e-52	178.4	69	233	Glycosyl transferase WecG/TagA/CpsF family
Seqid=NZ_CP033814.1;Start=1359093;Strand=-	PF00437.22	0.07	12.3	3	28	Type II/IV secretion system protein
Seqid=NZ_CP033814.1;End=1409601;Strand=+	PF02796.17	0.13	12.5	29	50	Helix-turn-helix domain of resolvase
Seqid=NZ_CP033814.1;End=1538139;Strand=+	PF02879.18	1.4e-23	83.6	199	300	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II
Seqid=NZ_CP033814.1;End=1264076;Strand=+	PF03969.18	0.16	11	145	166	AFG1-like ATPase
Seqid=NZ_CP033814.1;Start=2451793;Strand=-	PF02566.21	3.3e-17	62.9	39	141	OsmC-like protein
Seqid=NZ_CP033814.1;End=612370;Strand=+	PF13738.8	2.1e-11	43.7	91	298	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP033814.1;End=2002023;Strand=+	PF02703.16	0.036	13.8	13	53	Early E1A protein
Seqid=NZ_CP033814.1;End=2533036;Strand=+	PF02367.19	0.014	15.4	47	87	Threonylcarbamoyl adenosine biosynthesis protein TsaE
Seqid=NZ_CP033814.1;End=1670160;Strand=+	PF14575.8	0.16	12.8	9	52	Ephrin type-A receptor 2 transmembrane domain
Seqid=NZ_CP033814.1;End=2048807;Strand=+	PF00181.25	7.5e-34	115.6	42	118	Ribosomal Proteins L2, RNA binding domain
Seqid=NZ_CP033814.1;End=2490421;Strand=+	PF13426.9	1.8e-6	28.3	236	333	PAS domain
Seqid=NZ_CP033814.1;Start=928232;Strand=-	PF00288.28	9.4e-14	51.5	103	174	GHMP kinases N terminal domain
Seqid=NZ_CP033814.1;End=2566657;Strand=+	PF03266.17	0.086	12.8	7	72	NTPase
Seqid=NZ_CP033814.1;End=1153507;Strand=+	PF12831.9	0.75	9.1	347	376	FAD dependent oxidoreductase
Seqid=NZ_CP033814.1;End=512198;Strand=+	PF13175.8	0.065	12.9	280	359	AAA ATPase domain
Seqid=NZ_CP033814.1;End=1247838;Strand=+	PF02492.21	0.017	14.8	35	77	CobW/HypB/UreG, nucleotide-binding domain
Seqid=NZ_CP033814.1;Start=771688;Strand=-	PF04851.17	2e-6	28	13	173	Type III restriction enzyme, res subunit
Seqid=NZ_CP033814.1;Start=1013428;Strand=-	PF13847.8	8.6e-15	54.9	71	207	Methyltransferase domain
Seqid=NZ_CP033814.1;Start=807305;Strand=-	PF07683.16	1.8e-12	47.1	221	305	Cobalamin synthesis protein cobW C-terminal domain
Seqid=NZ_CP033814.1;End=2475619;Strand=+	PF03949.17	5e-24	85.1	162	383	Malic enzyme, NAD binding domain
Seqid=NZ_CP033814.1;End=1176019;Strand=+	PF18481.3	0.13	12.7	18	99	Domain of unknown function (DUF5616)
Seqid=NZ_CP033813.1;End=7622;Strand=+	PF01921.20	7.9e-5	21.8	440	503	tRNA synthetases class I (K)
Seqid=NZ_CP033814.1;End=2603345;Strand=+	PF02130.19	9e-48	161.5	15	147	Endoribonuclease YbeY
Seqid=NZ_CP033814.1;End=1908447;Strand=+	PF14711.8	1.8e-28	98.1	359	439	Respiratory nitrate reductase beta C-terminal
Seqid=NZ_CP033814.1;End=104245;Strand=+	PF17936.3	0.0037	17.6	2111	2165	Bacterial Ig domain
Seqid=NZ_CP033814.1;End=15972;Strand=+	PF01946.19	0.012	15	24	71	Thi4 family
Seqid=NZ_CP033814.1;End=36848;Strand=+	PF13460.8	2e-5	24.6	10	66	NAD(P)H-binding
Seqid=NZ_CP033814.1;Start=147508;Strand=-	PF14602.8	2.9e-10	39.8	166	201	Hexapeptide repeat of succinyl-transferase
Seqid=NZ_CP033814.1;End=45601;Strand=+	PF00512.27	1.4e-16	60.4	359	425	His Kinase A (phospho-acceptor) domain
Seqid=NZ_CP033814.1;End=1379492;Strand=+	PF03193.18	0.23	11.4	178	215	RsgA GTPase
Seqid=NZ_CP033814.1;Start=2217818;Strand=-	PF03215.17	0.44	10.5	358	423	Rad17 P-loop domain
Seqid=NZ_CP033814.1;End=2616501;Strand=+	PF01261.26	3.6e-53	180.9	23	265	Xylose isomerase-like TIM barrel
Seqid=NZ_CP033814.1;Start=2436194;Strand=-	PF17026.7	0.03	14.5	82	125	Putative ribonucleoprotein zinc-finger pf C4 type
Seqid=NZ_CP033814.1;Start=204316;Strand=-	PF12320.10	4.3e-5	23.9	262	347	Type 5 capsule protein repressor C-terminal domain
Seqid=NZ_CP033814.1;End=910854;Strand=+	PF00004.31	0.084	13.4	32	167	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP033814.1;End=936255;Strand=+	PF13571.8	0.54	10.8	193	256	Domain of unknown function (DUF4133)
Seqid=NZ_CP033814.1;End=1680446;Strand=+	PF02311.21	0.014	15.4	27	136	AraC-like ligand binding domain
Seqid=NZ_CP033814.1;Start=1013428;Strand=-	PF16803.7	0.012	16	115	203	Fe-S cluster assembly protein DRE2 N-terminus
Seqid=NZ_CP033814.1;End=1379492;Strand=+	PF13476.8	0.25	11.9	5	24	AAA domain
Seqid=NZ_CP033814.1;End=2164155;Strand=+	PF05512.13	0.029	14.6	10	65	AWPM-19-like family
Seqid=NZ_CP033814.1;End=677944;Strand=+	PF00309.22	0.026	14.5	10	31	Sigma-54 factor, Activator interacting domain (AID)
Seqid=NZ_CP033814.1;Start=165530;Strand=-	PF15136.8	0.74	10.4	254	309	Uncharacterised protein family UPF0449
Seqid=NZ_CP033814.1;Start=1470799;Strand=-	PF03394.15	0.043	13.5	8	57	Poxvirus E8 protein
Seqid=NZ_CP033814.1;End=1264076;Strand=+	PF13245.8	0.44	10.8	145	179	AAA domain
Seqid=NZ_CP033814.1;End=1173006;Strand=+	PF13565.8	0.012	16.3	25	50	Homeodomain-like domain
Seqid=NZ_CP033814.1;End=980402;Strand=+	PF13481.8	0.47	10	8	32	AAA domain
Seqid=NZ_CP033814.1;Start=498277;Strand=-	PF02558.18	0.23	11.2	6	74	Ketopantoate reductase PanE/ApbA
Seqid=NZ_CP033814.1;End=1910161;Strand=+	PF01590.28	0.0032	18.2	63	133	GAF domain
Seqid=NZ_CP033814.1;End=2334251;Strand=+	PF02492.21	0.41	10.3	29	55	CobW/HypB/UreG, nucleotide-binding domain
Seqid=NZ_CP033814.1;End=2618944;Strand=+	PF03793.21	0.27	11.2	1	25	PASTA domain
Seqid=NZ_CP033814.1;End=104245;Strand=+	PF11974.10	0.058	13.5	1307	1338	Bacterial alpha-2-macroglobulin MG3 domain
Seqid=NZ_CP033814.1;End=1796746;Strand=+	PF06028.13	0.6	9.5	143	196	Alpha/beta hydrolase of unknown function (DUF915)
Seqid=NZ_CP033814.1;Start=1549641;Strand=-	PF00392.23	0.065	13	18	61	Bacterial regulatory proteins, gntR family
Seqid=NZ_CP033814.1;Start=873164;Strand=-	PF00420.26	1.1e-28	99	5	108	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L
Seqid=NZ_CP033814.1;Start=957215;Strand=-	PF08428.12	3.4e-13	50.2	852	934	Rib domain
Seqid=NZ_CP033813.1;Start=19039;Strand=-	PF13613.8	0.099	12.4	16	35	Helix-turn-helix of DDE superfamily endonuclease
Seqid=NZ_CP033814.1;Start=838183;Strand=-	PF00135.30	0.62	9	137	177	Carboxylesterase family
Seqid=NZ_CP033814.1;Start=2387749;Strand=-	PF06325.15	0.014	14.9	14	72	Ribosomal protein L11 methyltransferase (PrmA)
Seqid=NZ_CP033814.1;Start=163888;Strand=-	PF00702.28	3.8e-4	20.9	3	215	haloacid dehalogenase-like hydrolase
Seqid=NZ_CP033814.1;End=2488;Strand=+	PF04792.14	0.34	10.2	292	329	V antigen (LcrV) protein
Seqid=NZ_CP033814.1;Start=302360;Strand=-	PF20030.1	0.025	13.7	57	97	MoxR domain in the MoxR-vWA-beta-propeller ternary systems
Seqid=NZ_CP033814.1;End=45601;Strand=+	PF18698.3	3.2e-29	101.9	39	164	Histidine kinase sensor domain
Seqid=NZ_CP033814.1;Start=46555;Strand=-	PF14697.8	0.19	12	26	43	4Fe-4S dicluster domain
Seqid=NZ_CP033814.1;Start=498277;Strand=-	PF00107.28	0.065	13.3	84	129	Zinc-binding dehydrogenase
Seqid=NZ_CP033814.1;Start=2094690;Strand=-	PF03992.18	4e-15	55.8	1	77	Antibiotic biosynthesis monooxygenase
Seqid=NZ_CP033814.1;End=808895;Strand=+	PF01047.24	5.1e-14	52	36	94	MarR family
Seqid=NZ_CP033814.1;End=2596636;Strand=+	PF01135.21	0.2	11.5	185	247	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)
Seqid=NZ_CP033814.1;End=1789523;Strand=+	PF08139.14	0.03	14.8	1	22	Prokaryotic membrane lipoprotein lipid attachment site
Seqid=NZ_CP033814.1;End=2335556;Strand=+	PF14668.8	0.34	11.3	310	343	Rapamycin-insensitive companion of mTOR, domain 5
Seqid=NZ_CP033814.1;Start=301565;Strand=-	PF12840.9	0.061	13.4	201	233	Helix-turn-helix domain
Seqid=NZ_CP033814.1;End=2124168;Strand=+	PF01370.23	1e-11	44.8	4	153	NAD dependent epimerase/dehydratase family
Seqid=NZ_CP033814.1;Start=847090;Strand=-	PF01078.23	0.041	13.4	76	120	Magnesium chelatase, subunit ChlI
Seqid=NZ_CP033814.1;End=2617610;Strand=+	PF20030.1	0.69	9	25	60	MoxR domain in the MoxR-vWA-beta-propeller ternary systems
Seqid=NZ_CP033814.1;End=61940;Strand=+	PF05175.16	0.012	15.4	42	121	Methyltransferase small domain
Seqid=NZ_CP033814.1;End=2062084;Strand=+	PF13476.8	0.0098	16.5	33	81	AAA domain
Seqid=NZ_CP033814.1;End=2499086;Strand=+	PF05970.16	0.074	12.2	149	185	PIF1-like helicase
Seqid=NZ_CP033814.1;Start=1553438;Strand=-	PF00149.30	3.5e-6	27.7	8	239	Calcineurin-like phosphoesterase
Seqid=NZ_CP033814.1;End=2419571;Strand=+	PF13905.8	0.0015	18.9	19	56	Thioredoxin-like
Seqid=NZ_CP033814.1;Start=833791;Strand=-	PF13479.8	0.18	11.6	44	61	AAA domain
Seqid=NZ_CP033814.1;Start=817199;Strand=-	PF13673.9	4e-4	20.4	72	136	Acetyltransferase (GNAT) domain
Seqid=NZ_CP033814.1;End=2235480;Strand=+	PF13685.8	0.087	12.7	13	55	Iron-containing alcohol dehydrogenase
Seqid=NZ_CP033814.1;End=2170832;Strand=+	PF00829.23	0.17	12.2	62	115	Ribosomal prokaryotic L21 protein
Seqid=NZ_CP033814.1;Start=601558;Strand=-	PF02801.24	1.8e-37	128	255	369	Beta-ketoacyl synthase, C-terminal domain
Seqid=NZ_CP033814.1;Start=1325373;Strand=-	PF13613.8	0.04	13.7	41	60	Helix-turn-helix of DDE superfamily endonuclease
Seqid=NZ_CP033814.1;End=1190055;Strand=+	PF07553.13	1.9e-17	63.2	120	165	Host cell surface-exposed lipoprotein
Seqid=NZ_CP033814.1;End=2320537;Strand=+	PF12840.9	0.045	13.9	32	83	Helix-turn-helix domain
Seqid=NZ_CP033814.1;End=2431345;Strand=+	PF00365.22	0.12	11.8	98	171	Phosphofructokinase
Seqid=NZ_CP033814.1;Start=325090;Strand=-	PF01656.25	0.086	13	188	336	CobQ/CobB/MinD/ParA nucleotide binding domain
Seqid=NZ_CP033814.1;End=905094;Strand=+	PF00004.31	0.027	15	35	61	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP033814.1;End=2631125;Strand=+	PF12019.10	0.079	13.5	52	130	Type II transport protein GspH
